,existingAcctStatus,duration,creditHistory,purpose,creditAmount,savingsAccountAndBonds, presentEmploymentSince,installmentRatePercentage,sex,relationshipStatus,otherDebtors,residentSince,property,age,installmentPlans,housing,existingCredits,job,liableFor,telephone,foreignWorker,creditQuality
526,A14,16.499023669307874,A34,A46,1757.988726087988,A62,A73,3.9897390701438713,F,divorced/separated/married/widowed,A101,2.997272096567129,A123,33.99810695525962,A143,A152,1.500991960742378,A173,1.5106335506106854,A191,A201,1
527,A14,3.998276043164189,A34,A43,1393.9922148976707,A61,A74,1.5039904875430286,M,single,A101,0.9974299104168536,A121,39.500852826349565,A143,A152,1.5039305777115253,A172,1.500987368536878,A191,A201,1
528,A11,36.00001241986813,A32,A43,2067.7493704195394,A61,A73,3.9963894238057263,M,divorced/separated/married/widowed,A101,4.027430352353548,A123,28.500776601425137,A143,A151,1.0018005525273312,A173,0.9992474107201459,A191,A201,0
529,A11,6.009340604352928,A32,A40,547.5085593086407,A61,A72,3.00819326301366,M,single,A101,4.015470267777335,A121,38.00250232214644,A143,A152,1.007199183245238,A172,1.5157212102816462,A192,A201,1
530,A12,30.001782858330387,A32,A46,2041.998969857624,A61,A74,2.993995273331681,M,single,A101,0.9915424177963921,A123,29.003409801577966,A143,A152,1.5048160485849995,A173,1.503907380923033,A191,A201,1
531,A12,16.497848917805136,A32,A40,2889.502896555882,A62,A73,1.9996062467356417,F,divorced/separated/married/widowed,A101,3.9871996190793966,A123,30.499955340478095,A143,A151,2.0096398900539203,A173,0.9988942453299015,A192,A201,0
532,A14,11.99707433977832,A33,A41,1390.4921265398089,A61,A73,4.001805613785518,M,divorced/separated/married/widowed,A101,4.002428139192022,A121,37.99838187641399,A143,A151,0.9990407445397229,A173,1.0106330811949535,A191,A201,1
533,A14,23.995107151151082,A32,A43,1247.4859238697622,A62,A74,3.4895216282685713,M,divorced/separated/married/widowed,A101,3.4896844798424405,A122,24.50367990693292,A143,A152,1.001408323875236,A173,0.9955507354407436,A192,A201,1
534,A14,20.998681679936574,A32,A43,2868.753971755553,A65,A72,3.999592275083436,M,single,A101,1.9973133361418467,A123,23.994674453736938,A143,A152,2.0072154462888463,A173,0.9852204313831783,A191,A201,1
535,A13,19.50402419914515,A34,A46,2075.984342777841,A61,A72,1.4957511619901886,M,divorced/separated/married/widowed,A101,0.9818061037072945,A123,29.999677667099736,A143,A151,0.9827841652812147,A173,1.0016970787270392,A191,A201,0
536,A11,6.009340604352928,A32,A40,1485.4971840622507,A65,A71,3.991891878238243,F,divorced/separated/married/widowed,A101,3.0061495964321585,A122,74.50142858001908,A143,A152,0.986506024805522,A174,1.0030870835132297,A192,A201,1
537,A12,17.995021065708414,A34,A42,3990.9989561639804,A61,A75,2.9918949693277463,F,divorced/separated/married/widowed,A101,3.498602357035047,A122,39.99356210092712,A143,A152,0.9856152689708668,A173,0.9943987139911514,A192,A201,1
538,A11,41.998394025468315,A32,A40,7468.498693849344,A61,A75,3.500497877896451,M,single,A101,4.008549132228575,A124,39.00531766456794,A141,A153,0.9932870236229956,A174,1.0083576098810085,A191,A201,0
539,A13,19.498022811950314,A32,A42,3319.499856406209,A61,A72,0.9830713787292242,F,divorced/separated/married/widowed,A101,1.0031518153548944,A122,46.49015544395384,A142,A152,1.0146759736496014,A172,0.997031928861503,A191,A201,1
540,A12,11.99663109087355,A32,A43,1415.9944633553919,A61,A72,0.9995782803686202,M,divorced/separated/married/widowed,A101,0.9979094717125769,A121,21.9931731165006,A143,A151,1.0052300207503717,A173,1.0047736441843624,A191,A201,0
541,A14,22.993755035950446,A33,A40,1791.9924317005175,A61,A75,4.004951827003817,M,single,A101,3.9944956988452667,A124,59.00110007180958,A143,A153,1.9969689916258995,A173,1.006729143755317,A192,A201,1
542,A11,27.00740312807742,A32,A42,5681.997451554493,A65,A75,4.004739583377633,M,single,A101,3.995058844210347,A122,27.99582232207816,A143,A152,1.0005147829498524,A173,1.0001648097834877,A191,A201,0
543,A13,16.494416096318226,A32,A42,2599.493267021099,A61,A73,1.5107129759347009,M,single,A101,0.9956632478693926,A121,30.998750770386557,A143,A152,0.997171822109455,A172,2.0028426052927477,A191,A201,0
544,A14,11.994340214400292,A34,A40,1155.7547892516432,A61,A75,4.006553107766461,M,single,A101,4.018476022263176,A121,60.00752518715086,A143,A152,1.9966856745908383,A172,0.9974224589355858,A191,A201,1
545,A11,24.00717877881157,A33,A40,1262.4993958195928,A61,A71,3.989888191523498,M,single,A101,2.005490322552232,A121,40.5000964854307,A143,A153,2.0049154021068967,A173,1.5102907992666013,A191,A201,0
546,A14,24.00824624438998,A34,A40,2287.7528271477495,A61,A73,3.999592275083436,F,divorced/separated/married/widowed,A101,4.024748312957583,A123,39.486549189516,A143,A152,1.008202188762494,A173,1.4961205134461948,A192,A201,1
547,A14,23.993077855871178,A32,A43,1451.2593017641093,A61,A74,2.5019264531129073,M,single,A101,1.0065081621403544,A123,29.496037626516998,A141,A152,0.9842196003313551,A173,1.507195127065886,A191,A201,1
548,A11,13.505094716924889,A31,A43,671.5067286114329,A61,A73,3.998969598861599,F,divorced/separated/married/widowed,A101,3.4951523154915707,A121,25.505441665982758,A141,A152,1.0025850927621844,A172,0.9896474972579232,A191,A201,0
549,A14,41.25296591511058,A34,A41,8311.744985659283,A65,A74,2.0011034211047622,M,single,A101,0.9855045443041519,A124,31.49718374189408,A143,A153,1.5060963868737596,A173,0.9886927378614498,A192,A201,1
550,A14,12.005628967208668,A34,A45,1108.9994631656812,A65,A74,3.9874709767463328,F,divorced/separated/married/widowed,A101,4.012669233248093,A121,25.00141874439118,A143,A152,2.012417741999472,A173,1.0078700212249574,A191,A201,1
551,A14,6.009340604352928,A31,A43,1567.249103252379,A63,A75,1.4970680665766234,M,single,A101,3.97706182498668,A122,42.49375914010985,A141,A152,0.9945854268938334,A172,1.505023567017785,A191,A201,1
552,A11,47.98553527989115,A32,A43,6489.50485049256,A61,A74,0.9912182224135733,M,divorced/separated/married/widowed,A103,0.9950554625199257,A121,31.003244782952322,A143,A152,2.0040605545536563,A173,1.0101471230266985,A192,A201,0
553,A12,12.000530368075458,A34,A40,1765.7463607193831,A62,A72,3.9897390701438713,M,single,A101,1.0004837909613853,A123,25.006818180394102,A143,A152,0.9987263064091765,A173,0.9908823648836134,A191,A201,1
554,A12,9.257655769915608,A32,A46,1271.2394227155287,A61,A74,3.994857196697269,F,divorced/separated/married/widowed,A101,4.004284345814032,A122,67.50277418641292,A143,A152,1.9953074545985454,A174,1.514982498463977,A192,A201,1
555,A12,11.999655659996542,A32,A43,1262.4993958195928,A61,A72,1.498545174677623,M,single,A101,1.0004837909613853,A123,21.00336009956756,A142,A152,1.009809586650583,A173,1.003554988936733,A191,A201,0
556,A12,17.990819286369486,A30,A40,2552.2520418412546,A62,A72,3.001489463043477,F,divorced/separated/married/widowed,A101,3.000655764822126,A123,30.994917430997972,A143,A152,1.9919650697364961,A173,1.0095622466247964,A191,A201,0
557,A14,22.5043921240257,A30,A40,5681.997451554493,A65,A73,1.498545174677623,F,divorced/separated/married/widowed,A101,3.9973031375005217,A122,32.0032855494151,A141,A152,2.0018111294461773,A173,1.0092866717168398,A192,A201,0
558,A11,24.005881851198403,A31,A42,3272.5001329036186,A61,A74,2.491735340682435,M,single,A101,3.990242110403895,A123,25.5017838941004,A141,A152,0.9932083584767979,A173,1.002437566017493,A191,A201,0
559,A12,17.999920403527184,A34,A42,1702.4973889456442,A61,A72,2.000672535687287,M,single,A101,2.00291983729805,A121,28.0086133780069,A143,A152,2.0109900563933345,A172,1.0143437811870553,A191,A201,0
560,A11,24.00002337995912,A32,A41,2677.2421375805366,A65,A75,3.4961726395869266,M,single,A101,3.9944956988452667,A124,47.98970879921488,A141,A153,0.986506024805522,A173,1.5030288122291633,A192,A201,1
561,A11,22.50514492988362,A31,A43,1433.996258434166,A61,A74,4.004816056833246,M,single,A103,4.002574123375115,A123,23.00390004594547,A141,A151,0.9802613985128954,A172,1.006340832913544,A191,A201,0
562,A13,5.994875497891513,A33,A43,732.4980488441992,A61,A72,2.5005899993390126,F,divorced/separated/married/widowed,A101,1.4982245123030964,A122,31.99921170948692,A141,A152,0.9880960584505425,A173,0.992312423767706,A191,A201,1
563,A12,31.496389901331664,A32,A40,11635.236611910506,A65,A73,1.0072186780662253,M,single,A101,3.9835087946515717,A124,33.25474430225334,A143,A153,1.000686881581571,A173,0.9998804585271772,A192,A201,0
564,A12,20.997864325520815,A33,A49,4235.996899862687,A65,A73,3.9850420371974744,M,single,A101,2.506069284089817,A122,33.99064524935087,A141,A152,1.502224882552541,A174,0.9962702783302442,A192,A201,1
565,A12,30.007417486154388,A33,A43,1791.9924317005175,A62,A74,3.0052198092416393,F,divorced/separated/married/widowed,A101,2.00291983729805,A122,24.493824434313474,A143,A151,2.0113037378943908,A173,0.9905603190082463,A192,A201,1
566,A11,12.000279224083624,A32,A40,1291.9954292522632,A61,A74,2.011751719354584,M,divorced/separated/married/widowed,A101,3.4892492903350805,A123,33.01170229842555,A143,A152,0.9835641460204398,A173,1.0062353607458532,A191,A201,0
567,A14,23.995107151151082,A34,A43,2308.00956518713,A64,A75,1.9926565520972463,M,single,A101,2.0063734700663307,A123,30.999536240957344,A143,A152,1.0028058115963825,A173,0.9973651089934945,A191,A201,1
568,A12,47.99627852221944,A32,A43,3732.7492039355193,A65,A74,3.990843701662297,M,single,A101,0.9855045443041519,A123,37.99668277827561,A143,A152,1.5006279153750677,A173,1.5046814631687022,A192,A201,1
569,A11,47.99627852221944,A32,A43,7125.748376971006,A61,A73,3.0029455400549825,F,divorced/separated/married/widowed,A101,2.010229154187161,A123,33.9947815240118,A143,A152,0.9990407445397229,A173,0.9970778908372678,A192,A201,0
570,A11,24.009910697060583,A32,A42,3536.010186863695,A61,A72,3.997866881260933,F,divorced/separated/married/widowed,A101,4.021255504533704,A121,24.004604061615012,A143,A151,0.9912031616919157,A172,0.9811536660197212,A192,A201,0
571,A14,27.01005426850675,A34,A43,5087.0104015066,A61,A74,2.4999644166967725,M,single,A102,1.9920179631220374,A123,35.000387281020025,A143,A152,1.0035567489078305,A173,1.0043406891809765,A191,A201,1
572,A14,23.996013584308223,A32,A41,6097.003538802364,A65,A71,1.9951193068762842,F,divorced/separated/married/widowed,A101,4.003513782046819,A122,28.500776601425137,A143,A151,0.9974216812767374,A174,1.0003764707566338,A192,A201,1
573,A11,14.994430050826665,A32,A49,890.7558318204794,A61,A73,4.019973938629608,F,divorced/separated/married/widowed,A101,3.9992986463930604,A122,22.501143658385786,A143,A152,1.004777341515232,A172,0.9996808367178115,A191,A201,1
574,A12,9.007474494876202,A32,A43,987.9961663396286,A61,A75,3.9946303276518806,M,single,A101,3.9871996190793966,A123,25.003099750846793,A143,A152,1.4995531041134247,A172,0.9915990140337617,A191,A201,1
575,A14,16.494416096318226,A34,A42,3088.9940938896207,A61,A74,1.9909856694654278,F,divorced/separated/married/widowed,A102,3.0120616291225177,A123,25.9932661517539,A141,A152,2.0038074706900266,A173,1.0127781660739856,A191,A201,1
576,A12,13.009405752484884,A32,A43,3220.9896657984746,A61,A74,1.9967796764982424,F,divorced/separated/married/widowed,A101,1.0023845082787368,A121,30.010702274499092,A143,A152,1.0005775449864613,A173,1.0088580828371714,A191,A201,1
577,A14,23.995107151151082,A34,A46,2162.0111907564255,A65,A73,2.993995273331681,F,divorced/separated/married/widowed,A101,2.0063734700663307,A123,36.01858614016174,A143,A152,1.9977084517287143,A173,0.9928952147374506,A192,A201,1
578,A12,32.98832840514118,A34,A40,2525.0049062360376,A61,A72,3.991728748743524,M,divorced/separated/married/widowed,A101,3.989796327186179,A123,25.00141874439118,A143,A152,1.499274662191255,A173,1.0056081383129012,A191,A201,0
579,A14,24.00201100339332,A32,A48,863.0037495415941,A61,A72,3.987687333852114,M,divorced/separated/married/widowed,A101,2.997272096567129,A123,24.998025168269752,A143,A152,1.99167942420942,A172,1.0090542680550543,A191,A201,1
580,A12,17.99647030611914,A34,A40,964.2396030128762,A61,A75,3.0029455400549825,M,single,A103,3.498602357035047,A121,27.007503864141466,A141,A152,1.4978616738110535,A173,0.9828275515052781,A191,A201,0
581,A12,12.017452784045242,A34,A40,2889.502896555882,A61,A72,1.0037632920954653,M,single,A101,2.9900436207775316,A121,47.497624041374536,A141,A152,2.0142207496358653,A172,1.503291269217169,A191,A201,1
582,A14,8.998718046163233,A32,A42,1578.0011895575144,A61,A73,3.9933851451297717,F,divorced/separated/married/widowed,A101,1.9928243530713483,A121,29.00088029917127,A143,A151,0.9827841652812147,A173,0.9988365654483871,A191,A201,1
583,A12,32.999166996681915,A32,A45,2153.9944740193287,A61,A72,4.004951827003817,M,single,A101,1.0065081621403544,A124,29.992133971847906,A143,A151,1.0114174333927934,A172,0.9965851334423275,A191,A201,0
584,A14,11.991641997813474,A32,A40,2402.7435708015046,A65,A75,3.98598792465923,F,divorced/separated/married/widowed,A101,3.9856011051642533,A124,51.51468726479987,A143,A153,0.9835641460204398,A174,1.0046895724821454,A192,A201,1
585,A11,21.007040676989302,A32,A42,2308.00956518713,A61,A73,1.000312707606954,F,divorced/separated/married/widowed,A101,3.994567439711106,A121,20.497697215443083,A141,A151,1.005055621393421,A173,1.0163414976888903,A191,A201,0
586,A11,7.990894039746566,A34,A40,2525.0049062360376,A61,A73,2.0042833885975413,M,single,A101,1.98492705819192,A121,32.494513333997745,A143,A151,1.4940742702234502,A173,1.5058489611182848,A191,A201,1
587,A11,12.005880379628628,A32,A42,1207.2467423657836,A61,A73,4.001585477927961,M,single,A103,1.0010240321023631,A122,20.505267476368395,A143,A152,0.9996404178593856,A172,1.008543611323903,A191,A201,1
588,A11,18.008261217196583,A32,A44,1099.7554407678094,A61,A73,4.012483666989658,M,divorced/separated/married/widowed,A101,3.4951523154915707,A121,45.00009731213831,A143,A152,0.9870741458827863,A172,0.9994564890474598,A192,A201,0
589,A11,11.999655659996542,A34,A42,2021.9997615032316,A61,A75,2.996100538799045,M,single,A101,2.996529897849149,A122,58.00352987040023,A143,A152,2.015766515423771,A173,1.0002513641123532,A191,A201,0
590,A11,11.993051929772202,A34,A43,444.00259014296444,A61,A74,4.00823909039715,F,divorced/separated/married/widowed,A101,2.9900436207775316,A121,59.5000479602605,A143,A152,3.748086310122793,A172,1.0138835058259072,A192,A201,1
591,A12,24.00561934716987,A33,A40,2216.499723642434,A65,A73,3.9818328996192265,F,divorced/separated/married/widowed,A101,4.000163114031244,A123,43.988065227091255,A143,A151,1.9874007907298281,A173,1.006933911739039,A192,A201,1
592,A14,22.50514492988362,A32,A49,1838.0129445015614,A64,A75,4.010317557287515,F,divorced/separated/married/widowed,A101,3.995407503889534,A121,38.9874616590418,A141,A152,0.986451435809081,A172,1.511912675218296,A191,A201,1
593,A12,24.003367363194954,A32,A40,2980.0087196373074,A61,A73,3.4988347197041936,F,divorced/separated/married/widowed,A101,3.498134481855957,A122,21.00336009956756,A143,A151,1.0160300113168974,A172,1.010294250436837,A192,A201,0
594,A11,20.99552889791372,A31,A410,1276.507891767802,A65,A75,3.989382786244197,M,single,A101,3.0167412797257036,A123,37.50392375124969,A142,A152,0.989550711565744,A174,0.9754668144088368,A192,A201,0
595,A12,5.99334339788556,A31,A40,1041.2624123368357,A62,A72,1.4932919388622152,F,divorced/separated/married/widowed,A101,0.9930309308020648,A122,34.994337914126405,A142,A152,1.4921406604812062,A172,0.9937508274738336,A191,A201,0
596,A11,23.993077855871178,A32,A40,1672.4945859806269,A61,A74,3.996617367469938,F,divorced/separated/married/widowed,A101,4.011470343588458,A123,24.49835694479831,A143,A151,2.259475617046858,A173,1.006340832913544,A191,A201,0
597,A12,24.00002337995912,A30,A49,3912.2527670806376,A61,A73,0.9875062621693858,M,single,A101,4.009763789704655,A121,32.50213323217256,A143,A152,2.5097237898335587,A172,0.9967237195098115,A192,A201,0
598,A14,16.499023669307874,A34,A40,2509.0016336459844,A61,A74,1.9926565520972463,M,single,A101,1.9966846436438237,A122,28.487045303304875,A141,A152,2.0031402545272394,A173,0.9990806618558117,A191,A201,0
599,A14,24.00824624438998,A33,A49,3613.50069403778,A61,A73,1.0017477373108448,M,single,A101,2.022780226751612,A124,29.00450877886714,A143,A153,1.0045966947847997,A173,0.9998804585271772,A191,A201,1
600,A12,7.990894039746566,A32,A43,2613.2544060614177,A61,A72,0.9858796410708319,F,divorced/separated/married/widowed,A103,1.0072307109725838,A121,46.503506515695996,A143,A152,0.983982699833645,A173,1.0116580911086863,A191,A201,1
601,A12,9.511618365120702,A32,A42,1017.4948066459574,A61,A73,3.9880981281216514,F,divorced/separated/married/widowed,A101,1.007969163681747,A122,33.00395883497215,A143,A152,0.9870741458827863,A173,1.0042205074670016,A191,A201,0
602,A12,27.009520839003915,A31,A46,2075.984342777841,A61,A74,4.011759881453736,F,divorced/separated/married/widowed,A101,4.008131883259663,A124,36.50156049915901,A141,A153,0.9969047542157254,A172,0.9901448583100929,A191,A201,0
603,A14,40.50750800030521,A32,A42,3613.50069403778,A61,A73,4.004063348267115,F,divorced/separated/married/widowed,A101,1.9948468689471426,A123,30.999536240957344,A143,A152,1.497123501995181,A174,0.9871241918810509,A192,A201,0
604,A13,9.999325373788901,A32,A42,1377.0050544953235,A61,A72,4.0005472543273335,F,divorced/separated/married/widowed,A101,1.9869954188397623,A122,25.009296138151555,A143,A152,0.9918898916578874,A173,0.9885098840387598,A191,A201,1
605,A11,21.995528378983252,A31,A42,2552.2520418412546,A63,A73,4.007629674285109,M,single,A101,4.0019214975236945,A121,21.00041294579641,A142,A152,0.9974216812767374,A173,0.9845330675823747,A192,A201,1
606,A14,20.992855112204012,A34,A49,4084.498523605688,A61,A73,3.0061092286677704,M,single,A101,1.9905217539601168,A121,74.50142858001908,A143,A152,0.9985913879642286,A174,1.0120855179081787,A192,A201,1
607,A12,41.25296591511058,A32,A43,2915.741671503364,A62,A73,4.00972483048233,F,divorced/separated/married/widowed,A102,3.5029493865943744,A124,50.006102976948874,A143,A153,1.0012157549370406,A173,1.0077658244185828,A191,A201,0
608,A14,17.995021065708414,A32,A43,1802.491827335165,A61,A72,4.011989070232635,M,single,A101,1.007969163681747,A121,30.006013630094174,A143,A152,1.0031864054338255,A173,0.9992205009311448,A191,A201,1
609,A14,15.006815753532514,A32,A41,1215.0008894797631,A65,A75,3.991728748743524,M,single,A101,3.992020884977564,A124,42.501715423616616,A141,A153,0.9992958590109002,A173,1.507195127065886,A191,A201,1
610,A11,12.001761146007077,A32,A44,771.502955452051,A62,A71,4.0113900063051355,F,divorced/separated/married/widowed,A101,2.998903451137734,A122,23.001309135734502,A143,A152,1.4946968794750308,A173,1.0062353607458532,A191,A201,0
611,A13,10.005268031239467,A32,A40,1328.0027089834362,A62,A75,1.5050502681502356,F,divorced/separated/married/widowed,A101,3.9935434527975007,A124,48.500620102382484,A143,A153,1.5070798296522372,A172,2.0120169683593505,A191,A201,0
612,A11,22.495829599126647,A32,A43,3635.24014107984,A64,A72,4.010136193941122,F,divorced/separated/married/widowed,A101,2.0165464761285934,A123,32.25159394333962,A141,A152,1.0105970782011986,A173,0.9836255661010443,A191,A201,1
613,A11,24.005881851198403,A31,A41,4049.9965311409624,A61,A73,1.5107129759347009,F,divorced/separated/married/widowed,A103,4.004520196863702,A123,22.497450171316764,A141,A151,1.4990052551389825,A173,0.9934048827042066,A191,A202,1
614,A14,19.510859546010018,A33,A42,2041.998969857624,A61,A74,3.997625406157794,F,divorced/separated/married/widowed,A101,1.0145142114737769,A121,23.00390004594547,A143,A152,1.0051697291030077,A173,1.0083576098810085,A191,A201,0
615,A12,41.998394025468315,A30,A49,11635.236611910506,A65,A73,2.0069743316097055,M,single,A101,1.9916217560556935,A123,47.00026817613023,A141,A152,0.9912031616919157,A174,0.9946810452514996,A192,A201,1
616,A12,53.99391922316367,A33,A43,8506.00946088588,A65,A73,1.498545174677623,M,single,A101,1.989403525725694,A124,25.494678158730842,A143,A153,0.9875283045736161,A174,1.0092866717168398,A191,A201,1
617,A11,6.002773522504732,A34,A40,3430.999661967539,A61,A73,0.9972988643828578,M,single,A101,3.4990428586736826,A121,33.9947815240118,A143,A151,2.515267183422857,A173,1.992117241181238,A191,A201,1
618,A12,32.994400522999165,A32,A42,3692.498663645708,A62,A73,1.9962720132714988,F,divorced/separated/married/widowed,A102,4.003029803815432,A123,21.9931731165006,A143,A151,0.9968593281992266,A173,1.0021954517319114,A191,A201,0
619,A14,10.996494369995663,A32,A40,539.98650685286,A61,A73,3.9926394425796206,M,divorced/separated/married/widowed,A101,2.0155210195473154,A121,47.489347306406735,A143,A152,0.9717561505930259,A172,0.9936016540862502,A191,A201,1
620,A12,19.499333624739197,A34,A49,3416.24855596394,A61,A74,2.491735340682435,M,single,A101,3.492197584581396,A122,25.505441665982758,A143,A152,1.995915454987871,A173,1.0040589035951604,A191,A201,1
621,A14,16.497848917805136,A34,A40,1411.2495819438445,A61,A73,2.504228457670096,M,single,A101,2.010229154187161,A122,29.003409801577966,A141,A152,2.0088697226049996,A173,1.0105017670989063,A191,A201,0
622,A14,48.011344395063105,A32,A49,3635.24014107984,A65,A73,3.996940792792442,M,divorced/separated/married/widowed,A101,2.5067213473180803,A121,35.50741739523052,A141,A152,0.9957661233512236,A173,0.9836255661010443,A191,A201,0
623,A11,12.000530368075458,A32,A42,2094.9964126384543,A61,A72,3.989588290944752,F,divorced/separated/married/widowed,A101,0.9974299104168536,A123,22.992067253296703,A143,A151,1.502224882552541,A173,1.49685702683603,A191,A201,1
624,A11,16.496798629307467,A32,A43,2339.2444506642837,A61,A73,4.011989070232635,M,single,A101,3.994567439711106,A124,65.24776041962033,A143,A153,2.011567379124843,A173,1.0049877668331264,A191,A201,0
625,A14,15.006815753532514,A32,A43,1757.988726087988,A65,A75,4.001585477927961,M,single,A101,1.993102572003202,A123,31.50391688995909,A143,A152,1.0009046848390601,A173,0.9983685458325908,A191,A201,1
626,A13,5.994875497891513,A32,A42,1847.0022145709127,A61,A73,2.010832516834927,M,single,A101,2.015044173650745,A121,38.007030866044076,A143,A152,1.0080082357043088,A173,0.9986692344371457,A192,A201,1
627,A12,8.993720383279843,A31,A40,1332.001779015298,A62,A74,1.9962720132714988,M,single,A101,3.4896844798424405,A124,26.01648264953611,A143,A152,0.9964356803136911,A173,0.9730030702048349,A191,A201,0
628,A14,39.00395548475574,A34,A42,3775.508980118568,A63,A73,4.003628939012913,M,single,A101,3.97706182498668,A121,32.50728543419673,A143,A152,1.99167942420942,A173,0.9936862957872395,A192,A201,1
629,A14,9.001948594845521,A32,A46,3500.501626866357,A65,A75,0.9756817605132656,M,single,A101,3.986390796352666,A121,64.2405367188482,A143,A152,0.9966699155030658,A172,0.9954213884858616,A191,A201,1
630,A11,25.999588873142898,A32,A43,4126.987684339421,A61,A73,1.9988381622493536,F,divorced/separated/married/widowed,A101,3.9959219706334093,A123,31.00515489826779,A143,A152,1.4962095078186728,A173,0.992197797118457,A191,A201,1
631,A11,17.989991196252106,A31,A42,1454.5029679478675,A61,A73,4.004415793553612,M,single,A101,3.0016523588513726,A123,41.99874528453719,A141,A152,1.008202188762494,A173,1.007681307360867,A191,A201,0
632,A12,15.012005060794044,A32,A43,1343.4951667505247,A65,A72,4.009442022271022,M,single,A101,0.9917391926151539,A122,21.998207254078423,A143,A152,0.9964356803136911,A173,0.996626591371155,A191,A201,1
633,A14,9.007474494876202,A32,A42,2245.504427506072,A61,A72,2.0069743316097055,F,divorced/separated/married/widowed,A102,1.9982861821023925,A123,19.500347672793424,A143,A151,1.9882819445622746,A173,0.9754668144088368,A191,A201,0
634,A12,27.00782687523599,A32,A40,1454.5029679478675,A61,A72,3.4969838509170685,F,divorced/separated/married/widowed,A101,3.9949192332075167,A123,27.508541194641907,A143,A152,1.5006279153750677,A172,1.002437566017493,A192,A201,0
635,A14,12.005628967208668,A32,A46,1310.9884235362204,A61,A75,3.9973160858068946,M,single,A101,4.002742979684683,A122,45.49920507691468,A141,A152,2.998580196939243,A173,1.5060782309027851,A192,A201,1
636,A14,24.00201100339332,A32,A43,1511.497880373564,A63,A74,4.000655462472007,F,divorced/separated/married/widowed,A101,0.9994046986186422,A123,30.998750770386557,A143,A152,1.0070494503339509,A173,0.9902861555243403,A191,A201,1
637,A14,53.99391922316367,A33,A43,15028.246167416797,A61,A74,1.5034736800817248,M,single,A101,3.9990294294827047,A123,20.497697215443083,A143,A152,2.0029618029906056,A173,0.9976179286152859,A192,A201,1
638,A14,12.005080191802815,A32,A43,1714.0048949544012,A61,A72,4.006553107766461,F,divorced/separated/married/widowed,A101,2.99292648610169,A123,37.00427946154856,A143,A152,0.9999122517771106,A173,2.007256399480557,A191,A201,1
639,A11,38.998037329619464,A33,A43,3990.9989561639804,A61,A74,2.496369459511237,M,single,A101,1.5032512433328207,A122,24.49835694479831,A141,A152,1.5025958932949635,A173,1.506262514407986,A192,A201,0
640,A11,17.999117362654967,A32,A46,816.0070401665912,A61,A71,3.988208851341252,F,divorced/separated/married/widowed,A101,1.4994786778036802,A121,29.992133971847906,A143,A152,0.9842196003313551,A171,0.978873150465355,A191,A201,0
641,A12,14.997220664960281,A32,A45,1229.246728784567,A61,A75,3.9950441853238354,M,single,A101,4.001115401372978,A123,35.49755985644063,A143,A152,2.0031402545272394,A172,0.9895270339036175,A191,A201,1
642,A14,14.99964908372857,A32,A46,4194.495901148297,A62,A73,2.996100538799045,M,single,A101,2.009600909273167,A122,37.0004649598506,A143,A152,1.0039786052073563,A174,1.0106884342993832,A192,A201,0
643,A14,21.00494710761732,A34,A43,1629.9922303608223,A61,A74,3.9853325698507214,M,divorced/separated/married/widowed,A103,2.0069721104390545,A123,30.01859608213589,A143,A152,1.9986834627032004,A173,1.0127781660739856,A192,A201,1
644,A11,18.005956442305,A34,A43,1653.000404570938,A61,A74,3.9938234035315814,M,divorced/separated/married/widowed,A101,1.005769145354911,A122,29.003409801577966,A143,A152,1.9982711566073563,A174,0.9843671017967843,A192,A201,1
645,A14,33.009784469935205,A33,A49,7749.003525309885,A65,A72,3.98647578250851,M,single,A101,4.01114440569309,A123,25.50690677622214,A143,A151,1.995915454987871,A173,1.0017841958055864,A192,A201,0
646,A11,26.991742049617145,A30,A42,4114.74297948417,A61,A73,1.9955970087655361,M,divorced/separated/married/widowed,A103,2.0019748039799654,A121,29.75028849005215,A143,A152,1.5032725849552446,A173,0.9954213884858616,A191,A201,1
647,A14,11.98137513362454,A32,A40,1567.249103252379,A63,A73,2.5019264531129073,F,divorced/separated/married/widowed,A101,1.9926248061525542,A122,28.49741069168776,A143,A152,0.9991187578659781,A173,1.5003123304366115,A191,A201,0
648,A13,22.498088701798153,A32,A40,868.998286494013,A61,A74,4.0068683371376785,M,single,A101,2.998124810357825,A124,35.500536062192,A141,A153,1.0082533980642874,A173,1.5031953247443084,A191,A201,0
649,A11,12.002462019939761,A32,A46,566.247037117088,A61,A73,4.0180637673338815,M,single,A101,3.9973031375005217,A123,37.50392375124969,A143,A151,1.0069259836160176,A172,1.508997262710786,A191,A201,0
650,A11,48.00468639624843,A32,A46,7125.748376971006,A61,A74,4.007629674285109,M,single,A101,1.007969163681747,A124,50.012097120389754,A143,A153,1.0009383183985459,A174,0.9795866103066864,A192,A201,1
651,A12,12.011779318120169,A32,A42,1686.7513815275508,A61,A73,4.006470884883818,M,single,A101,1.9941792208315383,A122,33.9947815240118,A143,A152,1.007199183245238,A172,0.9949423427639001,A191,A201,0
652,A11,24.00519208479734,A32,A40,2075.984342777841,A61,A75,4.0030494531126175,M,single,A102,0.9964397859906406,A121,42.50473818268652,A143,A152,0.9717561505930259,A173,1.0034905333402877,A191,A201,0
