age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31, Private,217962, Higher ed,10, Never-married, Protective-serv, Other-relative, Black, Male,0,0,40, ?,0
57, Private,158827, HS,9, Separated, Craft-repair, Unmarried, White, Male,0,0,40, United-States,0
67, Federal-gov,65475, HS,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
23, Private,159709, HS,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
35, Private,140474, Higher ed,10, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
43, Private,144778, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, Italy,1
39, Self-emp-not-inc,83242, Higher ed,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,0
36, Private,143385, HS,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
29, Local-gov,167544, Higher ed,12, Divorced, Other-service, Unmarried, White, Female,0,0,13, United-States,0
25, Private,122175, HS,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
54, Private,378747, HS,6, Separated, Transport-moving, Unmarried, Black, Male,0,0,45, United-States,1
24, Private,230475, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States,0
50, Self-emp-inc,120781, Higher ed,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, South,1
70, Private,206232, HS,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States,0
61, Private,298400, Higher ed,13, Divorced, Sales, Not-in-family, Black, Male,4787,0,48, United-States,1
51, Federal-gov,163671, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States,0
38, Self-emp-not-inc,140583, Higher ed,14, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States,0
51, Private,137253, HS,9, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,1
28, Private,246974, HS,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
66, Self-emp-not-inc,182470, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States,1
57, Self-emp-inc,107617, HS,9, Separated, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States,1
44, Self-emp-inc,116358, Higher ed,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, ?,1
29, Private,250819, Higher ed,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
21, Private,196508, Higher ed,10, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States,0
42, Private,367533, HS,6, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,43, United-States,1
74, Private,188709, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States,1
50, Private,271160, Higher ed,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,0
65, Private,173674, HS,9, Divorced, Other-service, Other-relative, White, Female,0,0,14, United-States,0
64, ?,257790, HS,9, Divorced, ?, Unmarried, White, Female,0,0,38, United-States,0
44, Private,322391, HS,7, Separated, Other-service, Unmarried, Black, Female,0,0,30, United-States,0
34, Private,209691, Higher ed,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,4386,0,50, United-States,1
17, Private,104232, HS,6, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States,0
17, ?,86786, HS,6, Never-married, ?, Own-child, White, Female,0,0,40, United-States,0
43, Private,88233, Higher ed,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,0
32, Private,240888, Higher ed,12, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
54, Private,169719, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,3103,0,40, United-States,1
20, Private,129240, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,0
23, Private,160968, Higher ed,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,10, United-States,0
34, Private,236861, HS,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States,0
30, Private,109282, Higher ed,10, Never-married, Sales, Own-child, White, Male,0,0,20, United-States,0
32, Private,215047, HS,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
40, Private,115932, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Ireland,1
28, Private,55360, Higher ed,10, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,0
44, Private,224658, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,1
29, Local-gov,376302, Higher ed,11, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,35, Nicaragua,1
28, Private,183597, Higher ed,16, Never-married, Prof-specialty, Not-in-family, White, Male,594,0,50, Germany,0
37, Private,115289, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
56, Self-emp-inc,258883, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
27, Private,69132, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
34, Private,207301, HS,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,20, United-States,0
37, Private,179671, HS,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
66, Self-emp-not-inc,140456, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
19, Private,327397, HS,9, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, United-States,0
60, Private,200235, Higher ed,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
54, Self-emp-not-inc,108435, Higher ed,10, Married-civ-spouse, Transport-moving, Husband, White, Male,2829,0,30, United-States,0
47, Private,195978, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
47, Private,329144, Higher ed,10, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States,1
48, Self-emp-inc,250674, Higher ed,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,0
57, ?,176897, HS,9, Married-civ-spouse, ?, Husband, White, Male,0,0,60, United-States,0
50, Self-emp-inc,132716, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Germany,1
62, Private,174201, HS,5, Widowed, Other-service, Unmarried, Black, Female,0,0,25, United-States,0
45, Private,167617, Higher ed,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
55, Local-gov,254949, HS,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
62, Private,319582, HS,9, Widowed, Sales, Not-in-family, White, Female,0,0,32, United-States,0
25, Private,248990, HS,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Guatemala,0
49, Private,144396, HS,7, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States,0
32, State-gov,200469, Higher ed,10, Never-married, Protective-serv, Unmarried, Black, Female,3887,0,40, United-States,0
25, Federal-gov,55636, HS,9, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
39, Private,185624, Higher ed,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States,0
27, Local-gov,125442, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
43, Private,160943, HS,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States,1
30, Private,243841, HS,9, Divorced, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,40, South,0
21, Private,34616, Higher ed,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0
33, Private,235847, Higher ed,15, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,1
33, Private,174789, Higher ed,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States,0
33, Private,280111, HS,7, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,38, United-States,0
70, Private,236055, HS,4, Widowed, Other-service, Not-in-family, White, Female,0,0,35, United-States,0
25, Private,237865, Higher ed,10, Never-married, Other-service, Own-child, Black, Male,0,0,42, United-States,0
17, Private,194612, HS,7, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States,0
20, Private,173851, Higher ed,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,0
19, Private,372483, Higher ed,10, Never-married, Other-service, Other-relative, Black, Male,0,0,35, United-States,0
71, Federal-gov,422149, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,20051,0,40, United-States,1
31, Private,174201, Higher ed,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
26, Private,272618, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,0
52, Private,74660, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
26, Private,201481, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
38, Private,175232, HS,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States,0
25, Private,336440, Higher ed,10, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
22, Private,46645, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,9, United-States,0
48, State-gov,31141, Higher ed,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,40, United-States,1
53, Private,281425, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
30, Self-emp-not-inc,31510, Higher ed,12, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,0
44, Private,310255, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,1
32, Federal-gov,82393, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,56, United-States,1
59, Self-emp-not-inc,190514, HS,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States,0
49, Private,165513, Higher ed,10, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States,0
65, ?,178931, HS,9, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Male,3818,0,40, United-States,0
31, Private,226696, HS,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,1
53, Private,195813, HS,3, Married-civ-spouse, Craft-repair, Husband, Other, Male,5178,0,40, Puerto-Rico,1
44, Private,165815, HS,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
36, Private,123983, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,55, Japan,1
36, Private,235371, HS,9, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,0
37, Private,147258, HS,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States,1
63, ?,222289, Higher ed,13, Married-civ-spouse, ?, Husband, White, Male,7688,0,54, United-States,1
67, Self-emp-inc,171564, HS,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,20051,0,30, England,1
29, Private,255949, Higher ed,13, Never-married, Sales, Unmarried, Black, Male,0,0,40, United-States,0
52, Private,186272, HS,9, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States,0
37, Private,282872, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1628,40, United-States,0
21, Private,111676, Higher ed,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
36, Private,199501, Higher ed,10, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,38, United-States,0
24, Private,151443, HS,9, Never-married, Machine-op-inspct, Other-relative, Black, Female,0,0,30, United-States,0
31, Private,145935, HS,9, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, United-States,0
54, Federal-gov,230387, HS,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,35, United-States,0
44, Private,127592, Higher ed,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
18, Private,210828, Higher ed,10, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,30, United-States,0
41, Private,297186, HS,9, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, United-States,0
37, Self-emp-inc,116554, Higher ed,14, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,70, United-States,0
30, Private,144593, HS,9, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, ?,0
26, State-gov,147719, Higher ed,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,20, India,0
68, Self-emp-not-inc,89011, Higher ed,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Canada,0
31, Private,38158, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
48, Private,178686, HS,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
80, ?,172826, HS,9, Married-civ-spouse, ?, Husband, White, Male,0,0,8, United-States,0
26, Private,155752, Higher ed,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,0
63, Private,100099, HS,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
19, Private,231688, Higher ed,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States,0
30, ?,147215, Higher ed,10, Never-married, ?, Own-child, White, Female,0,0,30, United-States,0
42, Self-emp-inc,50122, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,0
64, Federal-gov,86837, Higher ed,12, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,1
32, Private,113364, Higher ed,13, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0
50, Private,289390, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,47, United-States,0
73, Private,77884, HS,9, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,0
32, Private,390157, Higher ed,13, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,0
53, Private,89587, Higher ed,10, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,45, United-States,1
58, Private,234328, Higher ed,13, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States,0
37, Local-gov,365430, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States,1
24, Private,410439, Higher ed,10, Never-married, Craft-repair, Own-child, White, Male,0,0,15, United-States,0
53, Private,129525, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
23, Private,166527, Higher ed,10, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, United-States,0
42, ?,109912, Higher ed,12, Never-married, ?, Other-relative, White, Female,0,0,40, United-States,0
30, Private,210906, HS,9, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,0,40, United-States,0
38, Private,405284, Higher ed,13, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States,0
28, Private,138269, HS,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
19, Private,25429, HS,8, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,0
45, Private,231672, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,0
26, Private,258550, Higher ed,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
33, Private,268147, HS,5, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States,0
29, Private,54411, HS,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, ?,0
54, Private,37289, Higher ed,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,55, United-States,1
23, Private,157951, Higher ed,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States,0
43, Self-emp-inc,225165, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,1
37, Private,238049, HS,5, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,30, El-Salvador,0
31, Private,197252, HS,4, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico,0
56, Self-emp-inc,216636, HS,8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1651,40, United-States,0
25, Private,183575, HS,7, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
17, Private,19752, HS,7, Never-married, Other-service, Own-child, Black, Female,0,0,25, United-States,0
37, Private,103925, HS,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,68, United-States,0
60, Private,31577, Higher ed,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
59, Federal-gov,61298, Higher ed,13, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
59, Federal-gov,190541, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
46, Self-emp-not-inc,366089, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States,1
28, ?,389857, HS,9, Married-civ-spouse, ?, Other-relative, White, Male,0,0,16, United-States,0
33, ?,192644, HS,9, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States,0
24, Private,216129, HS,9, Never-married, Craft-repair, Own-child, White, Male,0,1408,50, United-States,0
29, Private,51944, HS,9, Married-civ-spouse, Other-service, Wife, White, Female,4386,0,40, United-States,1
33, Self-emp-not-inc,67482, Higher ed,11, Divorced, Other-service, Unmarried, White, Female,0,0,99, United-States,0
29, ?,108775, HS,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, Dominican-Republic,0
23, State-gov,279243, Higher ed,10, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,0
20, Private,278391, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, Nicaragua,0
60, Private,349898, HS,9, Widowed, Other-service, Not-in-family, White, Female,0,0,44, United-States,0
44, Private,219441, HS,6, Never-married, Sales, Unmarried, Other, Female,0,0,35, Dominican-Republic,0
18, Private,173255, HS,9, Never-married, Transport-moving, Own-child, White, Male,1055,0,25, United-States,0
52, Federal-gov,29623, HS,8, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States,0
31, Private,217460, HS,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,0
30, Private,163604, Higher ed,13, Widowed, Prof-specialty, Unmarried, White, Female,0,0,55, United-States,1
33, Private,163110, HS,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3781,0,40, United-States,0
20, Private,238685, Higher ed,10, Never-married, Other-service, Not-in-family, White, Female,0,0,32, United-States,0
27, ?,251854, Higher ed,13, Married-civ-spouse, ?, Wife, Black, Female,0,0,35, ?,1
33, Private,213308, Higher ed,11, Separated, Adm-clerical, Own-child, Black, Female,0,0,50, United-States,0
25, Private,193773, HS,9, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, United-States,0
63, Private,114011, HS,9, Separated, Craft-repair, Not-in-family, White, Female,0,0,20, United-States,0
63, Self-emp-not-inc,52144, Higher ed,10, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States,0
43, Private,347934, HS,9, Separated, Sales, Not-in-family, White, Female,0,0,30, United-States,0
58, Private,293399, HS,7, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
70, ?,118630, Higher ed,11, Widowed, ?, Unmarried, White, Female,0,0,35, United-States,0
35, Private,127306, Higher ed,11, Never-married, Adm-clerical, Own-child, White, Female,14344,0,40, United-States,1
42, Private,366180, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,1
20, Local-gov,188950, Higher ed,10, Never-married, Protective-serv, Own-child, White, Male,0,0,25, United-States,0
35, Private,189382, HS,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
62, Private,24515, HS,5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
41, Private,283116, HS,9, Divorced, Craft-repair, Unmarried, White, Female,1506,0,50, United-States,0
43, Self-emp-not-inc,182217, Higher ed,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, United-States,0
19, Private,552354, HS,8, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0
46, Private,163021, HS,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
47, Private,61885, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States,1
36, Self-emp-not-inc,182898, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States,1
45, Private,183092, Higher ed,12, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,0
48, Private,30289, HS,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,0
29, Private,77572, Higher ed,12, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States,0
48, State-gov,118330, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,40, United-States,1
36, Private,469056, HS,9, Divorced, Sales, Unmarried, Black, Female,0,0,25, United-States,0
58, Private,145574, HS,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
43, Private,302041, HS,9, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,0
59, Private,32552, Higher ed,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,4, United-States,0
42, Private,185413, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
33, Federal-gov,26543, Higher ed,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
23, Federal-gov,163870, Higher ed,10, Never-married, Armed-Forces, Other-relative, White, Male,0,0,40, United-States,0
21, Private,240063, Higher ed,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States,0
48, Private,208748, HS,3, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Dominican-Republic,0
32, Local-gov,84119, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
31, Private,84130, Higher ed,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,1
66, Local-gov,261062, Higher ed,14, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
23, Local-gov,336010, Higher ed,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,32, United-States,0
52, Private,389270, Higher ed,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States,1
17, Private,138293, HS,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States,0
35, Private,240389, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,43, United-States,1
39, Private,190297, Higher ed,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,55, United-States,1
21, ?,170070, Higher ed,10, Never-married, ?, Not-in-family, White, Female,0,0,10, United-States,0
24, Private,149457, Higher ed,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
45, Private,81534, HS,9, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,84, Japan,1
25, Private,378322, HS,9, Never-married, Craft-repair, Not-in-family, White, Male,0,2001,50, United-States,0
29, Federal-gov,196912, Higher ed,13, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States,0
56, Private,116143, Higher ed,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,5178,0,44, United-States,1
34, Self-emp-not-inc,80933, HS,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,0
64, Local-gov,190660, HS,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,1
27, Private,120155, HS,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,39, United-States,0
47, Private,167159, HS,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,4650,0,40, United-States,0
36, Private,58343, Higher ed,13, Married-civ-spouse, Tech-support, Husband, White, Male,3103,0,42, United-States,1
44, Federal-gov,161240, HS,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
31, Private,126402, HS,9, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,60, United-States,0
23, Private,148709, HS,9, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,35, United-States,0
45, Local-gov,318280, Higher ed,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,50, United-States,1
31, Local-gov,80058, HS,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,64, United-States,0
45, Private,274689, HS,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,0
42, Private,157367, HS,9, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, ?,0
33, Private,217460, Higher ed,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
33, Local-gov,33727, Higher ed,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,0
30, Self-emp-not-inc,166961, Higher ed,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20, United-States,1
25, Private,146117, Higher ed,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,42, United-States,0
33, Private,160216, Higher ed,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,32, ?,0
70, Self-emp-not-inc,124449, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2246,8, United-States,1
22, Private,50163, HS,5, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,0
30, Private,235271, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
46, Private,121124, Higher ed,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,1
43, Self-emp-not-inc,144218, HS,8, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,0
37, Private,94334, HS,4, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,25, United-States,0
59, Self-emp-inc,169982, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States,1
51, Self-emp-not-inc,35295, HS,9, Never-married, Farming-fishing, Unmarried, White, Male,0,0,45, United-States,0
47, Private,133969, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,2885,0,65, Japan,0
36, Private,35429, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,0
73, Local-gov,205580, HS,3, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,6, United-States,0
32, Local-gov,177794, Higher ed,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
34, Private,167474, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0
51, Local-gov,35211, HS,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
20, Private,117244, HS,9, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States,0
57, Private,194850, Higher ed,10, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Mexico,0
19, Private,144911, Higher ed,10, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,0
45, Private,197240, HS,8, Married-civ-spouse, Sales, Husband, White, Male,7688,0,40, United-States,1
55, Private,101338, HS,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
60, Private,148522, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
19, Private,97261, HS,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,0
