,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Bayes Classification
303,GP,F,16.99815421356959,U,GT3,T,3.4968696238805212,3.50170524783432,other,other,home,mother,1.000905593270078,2.5040408236854157,-0.0007866005972586639,no,no,no,yes,no,yes,no,no,3.001788184180662,2.0090453064022973,2.9856554823929264,1.0021876213633378,1.0051330443336115,4.00069382022404,1.996328984924873,14.497460363720139,11.49603584980162,1,1
304,GP,F,17.99526959349209,U,GT3,T,1.9954931819269959,2.0026158192917136,at_home,services,home,mother,0.9744338059474376,2.5001210518313837,0.015526414391723482,no,yes,no,yes,yes,yes,yes,yes,3.997940177992669,2.995446881696645,3.0032074102933874,0.9982873416994744,1.001689792796091,3.50934379151506,-0.00225941125769772,10.49584503992936,11.492353992732296,1,1
305,GP,M,17.00799204328463,U,GT3,T,1.9868590726574764,2.002372477327868,other,other,home,father,2.0098524702026364,0.9844104213324465,0.005356275082126922,no,no,no,no,yes,no,yes,no,3.992059380304258,3.4923837227932397,3.9933216147148314,1.5039574700579044,2.508772167459319,3.4983283348721805,8.00656383235263,8.503031207622076,8.004548692196023,0,0
306,GP,M,17.996052428958585,R,LE3,A,2.498953326239768,3.500270740753993,other,other,reputation,mother,2.0044080207882455,2.5030622794764485,-0.0010312680313552703,no,yes,no,yes,yes,yes,yes,no,4.005404652732535,1.999154904646859,5.013157966246247,2.5081060128891366,3.5003591653136046,1.0003560156777271,5.489580082352335,15.00593342594498,15.99677953648419,1,1
307,GP,M,16.99181793070993,U,GT3,T,2.499894090320811,1.000248340391148,services,other,other,mother,0.9991335731213307,2.0093360940432112,-0.001468667533124226,no,no,no,yes,yes,yes,yes,yes,4.99105772580173,3.9946430003000795,4.004188433979612,2.0011962066468283,3.4988367540435967,5.002025773406302,-0.006226400820239961,11.50903402981189,11.00172333496208,1,1
308,GP,F,18.01951887061867,R,GT3,T,3.989660421642993,4.009322754884758,teacher,other,reputation,mother,2.0014404119541163,1.4968649776519967,0.013755333801052816,no,no,no,yes,yes,yes,yes,no,4.012496031548311,2.9921139633679656,4.00128307281397,2.5132942104970337,2.507426535644943,4.493137707742461,8.007846276889055,9.502125978385838,10.99803716853711,1,1
309,GP,M,18.006369601584677,U,GT3,T,4.003273754497496,1.9992809755626282,health,other,reputation,father,1.0009935780929329,2.505235632601102,-0.0027105970611584415,no,yes,no,yes,yes,yes,yes,yes,4.9875061159162195,3.5046880556821396,4.493452781392682,0.9990875469639349,2.495317621173264,4.493137707742461,3.002725365570057,9.991507280106259,12.500770151931338,1,1
310,GP,F,17.494867819448388,R,GT3,T,1.9971149965877735,0.9994338267387357,other,other,reputation,mother,2.5132239861856576,1.4993350262437013,0.0008822185436401727,no,yes,no,no,yes,no,yes,yes,4.501381810743386,2.992631404657037,5.004214730647362,1.006148977457065,2.4965610568787437,3.0010386724573705,12.007823876867423,7.500230232801671,9.007698452112509,0,0
311,GP,F,19.02128868765813,U,GT3,T,2.9916384952270025,3.0017690622616096,other,services,home,other,1.0055019399266536,2.001596726582393,0.008447603714490541,no,yes,no,yes,yes,yes,yes,no,3.992808869130133,3.494410520068569,5.002026737633937,3.9945423527658313,3.5124881499339025,5.001231538058477,16.001429456291497,10.50992265816975,11.493986025716598,1,0
312,GP,F,18.001358407758524,U,GT3,T,2.5016920257431234,3.0025794884133403,other,services,reputation,father,1.0051344318129845,4.007761872622893,0.01066385272542536,no,yes,no,yes,yes,yes,yes,yes,3.996266752467786,4.99541140681926,4.985586141163585,0.9917512380174898,3.502158231756538,2.002800897593139,9.991304477791303,15.48743446462571,16.002180247570248,1,1
313,GP,F,18.009007099583837,U,LE3,T,0.9966875182152053,1.004568577247396,other,other,home,mother,2.003583759572179,2.0040581672586044,0.5034525171295211,no,yes,no,no,no,yes,no,no,4.007412641307479,3.9980224368104134,3.0038461527259175,1.52690164980035,0.9806683597890847,2.99661658190218,2.996551845970557,12.503785467605475,12.498312279343256,1,1
314,GP,M,17.002091855643485,R,GT3,T,0.9973381413155651,1.497438688022461,at_home,at_home,home,mother,1.0025220272630386,1.9907830233536972,0.009959085525975533,no,yes,no,yes,no,yes,no,yes,2.4957341089085645,4.501383231518419,1.9929952046961998,1.517629469472459,1.5025087056539932,1.0081373286687834,1.9979604716012522,16.496169028599613,17.501268379195864,1,1
315,GP,F,18.00545458758399,U,GT3,T,2.506828290342675,1.49925714564954,other,other,home,mother,1.0120806047842925,1.498533992445829,0.012791258935911706,no,yes,no,no,yes,yes,yes,yes,4.500520163575741,2.4960618506648413,5.001799194812055,1.5039574700579044,2.494569297227895,0.9966792391990222,8.018479352114523,14.010031939973835,13.99532936176486,1,1
316,GP,F,17.00850184081153,U,GT3,T,2.0052633064496046,4.0045228676617555,at_home,health,reputation,mother,1.996981432070338,1.5112567563380455,-0.000539141933970836,no,yes,no,no,yes,yes,yes,yes,4.004124871356344,3.000032376841736,2.9923545482696206,0.9936711249090175,1.4993836334205402,0.9915552537366791,5.99486472372117,14.497460363720139,15.245421765704393,1,1
317,GP,F,16.996606823014403,U,LE3,T,2.0010684565023134,1.9998351007123472,services,other,course,mother,1.993668992438192,1.5005661133973482,-0.007054873628163562,yes,yes,no,no,yes,yes,yes,yes,3.9942246126337126,4.002382784509962,4.501053320182743,3.0105478009345683,3.508044828305521,5.001231538058477,6.0058405697473365,11.490527631635034,11.500935835084547,1,0
318,GP,F,18.00096071439267,R,GT3,A,3.500131256330575,1.9996276979627885,other,services,home,mother,2.014559040534495,2.007674462314224,0.5118750319976768,no,no,no,no,no,no,yes,yes,4.000486133027387,0.9950247182312149,1.0156770277448333,1.009110911151525,0.990104153984726,4.990554543285417,15.502932177318286,11.502067295490129,8.994226955654362,0,0
319,GP,M,18.00545458758399,U,GT3,T,3.4946549366765955,3.9884680013793012,teacher,services,home,mother,2.0055164220377564,1.5041343991068263,-0.006764635052580686,no,no,no,yes,yes,yes,yes,no,3.0065574233676897,2.0009901278159496,3.9999085606189113,0.9913371771849,3.492939700041389,2.997510052435207,5.998444219475017,11.507611205259037,12.494002416443847,1,1
320,GP,F,18.74817991012958,U,GT3,T,4.001413020366259,4.009452710167503,health,health,reputation,father,1.0029038169508129,2.003262043550846,1.01222975606554,yes,yes,no,yes,yes,yes,yes,yes,1.7477143966929884,3.997348967028463,3.991032862147884,1.0039683831083046,0.9770080067040912,4.488374292499909,1.999624905889339,13.487833047026264,11.51452674538502,1,0
321,GP,F,17.005722138547526,U,GT3,T,1.992673927502009,2.0166393639454747,other,services,reputation,father,3.5012540042350917,3.0142236360936425,-0.02086425512335374,no,yes,no,no,yes,yes,yes,yes,3.9981231694734296,1.9940508605155047,3.0163673187723123,1.505965200772167,0.9941869325774161,1.0032286301206588,8.01490349720249,12.499265637772556,14.498081887011372,1,1
322,GP,F,19.001024967246664,R,GT3,T,3.492890026615588,2.0006521129013826,services,services,reputation,father,1.0035395222699268,1.5051989824405272,0.9994114774338617,yes,yes,no,no,yes,no,yes,no,2.9985182079795685,3.5057506198753696,3.01548593778044,4.4981488960857305,3.4985548385728795,2.99372270923633,-0.006197611496167277,8.994699979964796,8.006780849208026,0,0
323,GP,M,18.001358407758524,U,LE3,T,4.009296100821784,3.003149379528911,teacher,services,course,mother,2.0025588143739497,1.4988257271013903,-0.017029457483923545,no,no,no,yes,yes,yes,yes,no,3.997940177992669,1.4939312435218612,3.0192204178233055,1.0045666967037992,1.5161716067337505,0.9892977981271653,-0.005668326471352745,10.490165738477192,10.506572105725038,0,1
324,GP,M,18.002306745760023,U,GT3,T,0.5006007274636263,2.007724740022476,at_home,other,home,other,1.9916312935429943,1.5038547392285047,0.0007534904877452483,no,no,no,no,no,no,yes,no,2.991664383904462,3.4985087811285167,4.007469028923445,1.506413108259454,3.0072047323207993,4.0027431640266515,9.996137004875283,10.507131572822193,10.494621449863178,0,0
325,GP,M,16.999866045339928,U,LE3,A,3.999246874290602,0.9857227430018898,services,other,home,mother,1.7384139500040119,1.4999883346858494,0.0025477068259857254,no,no,no,yes,yes,yes,yes,yes,3.9867742230336454,4.99235774607042,3.9888667266088245,1.5010032167155827,3.0084031449471187,4.987311528648982,20.74075509162163,11.49343896471198,10.996989195936436,0,0
326,GP,M,16.993586379300933,U,LE3,A,2.9940804317814886,2.009113569955007,teacher,services,home,mother,1.0160118434501109,1.5002473162805847,-0.0036831939172773855,no,no,no,no,yes,yes,yes,no,3.993068924889949,3.4993917710856515,3.9930384691154766,2.494470368299126,3.507289698407778,2.501210099887423,17.004664786188847,12.999757336698847,13.006267823187333,1,1
327,GP,F,17.996317159295284,R,LE3,T,1.0043560471459267,0.9877108993309125,at_home,other,reputation,mother,1.9938848999164347,4.018460485621866,0.014028112861038477,no,yes,no,yes,yes,yes,no,no,4.988856189327951,1.9983097069289322,2.0064852249122973,0.9942836565434774,0.9948333064906099,3.506417315055722,3.0022117576022387,17.00576260012189,16.502717475131043,1,1
328,GP,F,17.990401720277717,U,GT3,T,0.9947645940721068,0.984191335801057,other,other,home,mother,2.000977942832328,2.008505977819557,0.000494468719333229,yes,no,no,yes,yes,yes,yes,no,5.007932619447627,3.996426018360853,4.494713399351346,1.5085803839716316,1.0088340413631838,4.001418054160206,-0.011876589748765841,11.48810250544491,12.498312279343256,1,1
329,GP,F,17.01746049096665,U,GT3,T,2.502087722708213,2.4963153129036044,other,other,course,mother,1.0120806047842925,1.9954744509171727,0.0034797579093824296,no,yes,no,no,no,yes,yes,no,4.994558522869582,3.9983677660449275,5.003097883342074,0.9965959980708541,2.510285854842712,4.996547597745003,11.248034733604943,11.506494356831059,12.006846081784277,1,1
330,GP,F,17.999380069000587,U,GT3,T,1.9868590726574764,1.0053708932089953,other,other,reputation,mother,2.5132239861856576,2.0036176597825177,-0.0007964799711021205,no,no,no,yes,yes,yes,yes,yes,4.006969754620639,3.013011107311706,1.0091026777506293,1.5085803839716316,0.9950351805642632,4.99417193681804,9.996137004875283,11.499924992460507,12.505052793250297,1,1
331,GP,M,17.018252690092986,U,GT3,T,0.9913075093380795,1.0079619745278405,other,other,reputation,father,0.9935429975997312,2.49888250480391,0.001720854745976628,no,no,no,no,no,yes,yes,no,3.998994492213238,2.9944898084644187,3.0019802725927396,1.0042871579444945,1.498519265125939,3.5087564524918426,-0.007848804295804366,12.492330691456052,12.501557673367525,1,1
332,GP,F,18.01135686853909,U,GT3,T,2.4914567649256227,2.005752311396458,at_home,at_home,other,mother,1.003271605641796,2.999016317461315,-0.01682633771273255,no,yes,no,no,yes,yes,yes,no,4.013241313204043,3.0063388469955417,2.9938910671085237,1.5109003922560988,2.4823455605781257,2.498510872531689,-0.0028018482077415124,17.998914832237425,18.002151804124672,1,1
333,GP,F,16.990445721849184,U,GT3,T,0.9981161407632781,1.5000607065634122,services,teacher,reputation,mother,0.9968294941231752,3.0106302415577466,-0.011716280155924092,no,yes,no,no,yes,yes,yes,no,4.492980279897557,3.0036400503438725,3.497706253624308,1.001223154947572,0.9968467784256907,3.4852202774384846,-0.019783522315428397,12.488890040542522,12.495666900709608,1,1
334,GP,M,18.009959157843753,U,GT3,T,2.000623132862475,1.0063267619294103,services,services,reputation,mother,0.994523981935757,3.0070631676881288,-0.005769448298782544,no,no,no,yes,yes,yes,yes,no,3.9841321408513366,2.00327700214412,3.501026531132166,1.009163793863061,2.4863555790746252,1.5093270563300378,-5.401541245063753e-05,14.002410096799423,15.499567838344415,1,1
335,GP,M,18.00494862043663,U,LE3,A,4.012875220058725,3.998570421914491,teacher,teacher,reputation,mother,1.0029038169508129,2.4958321602940288,0.013755333801052816,no,yes,no,yes,yes,yes,yes,no,4.998450668657366,3.5080210963135183,2.9901971227386985,0.9852826482567894,0.993765943356041,1.5000294732264254,0.010432845952597717,16.99192945874415,17.01393357395994,1,1
336,GP,M,17.999380069000587,U,GT3,T,4.011463081376409,1.496211490660755,teacher,other,home,mother,1.003271605641796,2.0040581672586044,0.006922715454317624,no,yes,no,yes,yes,yes,yes,yes,4.0081872409137,3.000862242961333,2.003575242355706,0.9942350173345509,3.4985548385728795,4.993434305193845,2.0000280537206017,14.99765872175896,16.00571439349328,1,1
337,GP,F,17.019892785926448,U,GT3,T,3.9953677524973408,2.9956299305772083,health,services,reputation,mother,1.004349722339754,3.0126837192487823,0.006204149970928075,no,yes,no,no,yes,yes,yes,no,4.005654330141844,1.986468981125645,2.0012151652038273,0.9808993131245476,2.500361763500334,3.492991920384162,-0.0019758297174780285,16.50586456832452,17.508264472407014,1,1
338,GP,F,17.00484058649951,R,LE3,T,3.489533983561825,1.000119647117514,services,other,reputation,mother,1.9916312935429943,3.981348975842619,0.5048774121136241,no,yes,no,no,yes,yes,no,no,3.0007602723965867,0.9813816125800038,2.0087065208531945,0.9987898511081869,1.516825218857654,3.0010386724573705,0.0050776508161694605,17.49645430588359,18.254384265571705,1,1
339,GP,M,18.010979864493457,R,LE3,T,2.9916384952270025,2.005752311396458,services,other,reputation,mother,2.0065780947972174,2.9973876570138898,0.0030010381800721813,no,yes,no,yes,yes,yes,yes,no,4.99983508738884,4.015401806115669,1.9914325888008886,0.9982873416994744,1.0041841272986822,3.4955152351360907,0.016919561533813316,13.999860966263192,15.500949655425462,1,1
340,GP,M,17.000195663502545,U,GT3,T,3.0034381106708885,2.4955380392953064,health,other,home,mother,0.9986856699691039,1.5014781847485983,-0.008145054234690568,no,yes,no,no,yes,yes,yes,no,4.000225257325749,4.001780815100136,3.0124490092541465,0.9906309792136431,2.502183741525508,4.494695446097353,0.0062090715489210215,13.997134724116112,14.997704559081257,1,1
341,GP,F,19.000236908650493,U,GT3,T,4.000007265716102,3.9939302469677855,health,other,reputation,other,1.998071269492843,2.0089304194802216,-0.019620291432480938,no,yes,no,yes,yes,yes,yes,no,2.5018143457283566,2.998036271348551,3.9925496804772718,2.4882704583407356,3.503806562967242,2.5036879633284927,1.9964055380430015,13.506530415260137,12.495666900709608,1,1
342,GP,F,18.009959157843753,U,LE3,T,3.986549611405271,3.0126450650160734,other,other,home,other,2.0011880008148264,1.4980419422473732,0.008835533246950798,no,yes,no,no,yes,yes,yes,yes,3.9902838056272047,4.498698132839898,5.009584071799075,1.0094871047790652,3.0002650988677386,2.0010360500147604,-0.0035684078410988503,12.504731299054084,14.004347570638458,1,1
343,GP,F,17.993532072848026,U,GT3,T,4.013435684541067,3.4956378127251417,other,other,reputation,father,0.992638237458091,4.010554215991607,0.0002068301553349873,no,yes,no,no,yes,yes,yes,no,3.998994492213238,3.4950605388666123,2.9878097164035524,1.4944666317441024,1.5076735148533873,3.5063061486475875,-0.003184475128535579,15.996695817003026,16.493423187868125,1,1
344,GP,M,17.993638154143003,U,LE3,T,3.4955252861154356,4.000335061498599,teacher,teacher,home,mother,1.0013159781557381,1.0099660837096585,0.008268747170938609,no,yes,no,no,yes,yes,yes,yes,0.9769117760667585,3.501938334257531,1.9945008522704413,1.4974291600273055,1.5002733661605914,0.9947078511915202,-0.011952894555730488,17.998914832237425,18.254384265571705,1,1
345,GP,F,17.999755305783587,U,LE3,A,4.000700642417323,4.016313644084812,health,other,home,mother,1.004349722339754,1.5032640544740903,-0.01061380815158231,no,yes,yes,no,yes,yes,yes,yes,4.0153788115869276,2.4991876625782243,4.0061526047823115,1.5098127762506128,0.9917897096235067,4.489875497317483,0.019101273541265028,13.486717135428234,14.505026293955364,1,1
346,GP,M,16.993162555675482,U,LE3,T,3.995760897492109,4.021385151771485,other,teacher,home,father,2.007566099688765,1.4993834875418357,-0.0064697283377913445,no,no,no,no,yes,yes,yes,no,3.9943542638435576,0.9950247182312149,0.9912123891488213,1.5053552256198584,1.497219417247812,4.99041541458878,0.5086884605094942,12.006521761491902,13.497882594285091,1,1
347,GP,F,16.99302241855429,R,GT3,T,4.000413363337026,4.009452710167503,services,services,reputation,mother,1.9840103204130024,3.003729976532203,-0.0057310038079859075,no,yes,no,yes,yes,yes,yes,no,5.013261359693978,3.5080210963135183,4.005408418955257,1.493233192233273,1.5117098842036605,4.998023633942542,0.002586734777798201,6.997550992092427,6.9969180475306025,0,0
348,GP,F,16.495929851177088,U,GT3,T,3.9938496707254725,2.499469838065184,other,other,reputation,mother,1.998578257864711,2.49888250480391,-0.00926637239894857,no,yes,no,no,yes,yes,yes,no,4.005404652732535,3.502126017615724,2.9982274734819168,1.0055826608364447,1.5061822712221047,2.9940970242690907,-0.025237917120365078,16.001529161996828,15.500949655425462,1,1
349,GP,F,16.987842387675933,U,GT3,T,2.99815853051716,2.500852404085796,health,health,reputation,father,0.9919696127418376,4.00409623958638,-0.009185674164552397,no,yes,no,yes,no,yes,yes,no,4.998450668657366,1.9983097069289322,1.9848873065310593,1.0101995170480085,3.004561791742601,5.003320137364271,-0.011952894555730488,17.503321888348452,18.002151804124672,1,1
350,GP,M,19.005986923298444,R,LE3,T,1.9935347010291498,0.992965094942078,at_home,services,course,mother,1.9965207981441857,3.011796640870382,0.9982568750669965,no,no,no,yes,yes,yes,yes,yes,3.9946640950496866,3.0071249087380005,1.0010110973992217,1.0050560578676933,0.9909040032905504,5.007516223476777,0.008349373659628137,8.998594353206276,9.994125061227411,0,0
351,GP,M,19.503468861239696,U,GT3,A,2.497603424591735,2.0042502061776934,services,other,course,other,0.9956532860654518,1.0026049980049672,1.5043243104918358,no,no,no,yes,yes,yes,no,no,5.014769492441942,5.008785457485029,2.9971654087878763,0.999333355319679,0.9997268347680975,4.996547597745003,0.009260031806697988,14.01271529083985,15.507793408378438,1,0
352,GP,M,19.01536244251534,R,GT3,T,2.996208002880188,2.499733356091955,other,services,reputation,father,1.0018796351945765,2.006069236910336,-0.011071915858006046,no,no,no,yes,yes,yes,no,yes,3.989925867105921,5.006161898285827,3.0015250222798215,1.0049222687497095,1.4922694184085097,4.995480219858267,0.012752912851609715,10.496483286025004,10.501083862427695,0,1
353,GP,F,18.01173393323387,U,GT3,T,0.9993852151490601,3.9983641527914844,other,teacher,home,mother,1.0154269313947826,1.9988071294368317,0.009713814470966184,yes,yes,no,no,no,yes,no,yes,3.001788184180662,4.000016466727709,3.9888667266088245,0.9925635777507329,2.504646531455969,5.003320137364271,2.0000280537206017,9.49133044424001,9.49445112078022,0,0
354,GP,F,18.010979864493457,U,GT3,T,1.997850162171095,0.982252539924485,services,other,course,mother,1.9892768324994332,1.5002473162805847,-0.010089867704847311,no,yes,no,yes,yes,yes,yes,no,4.9908063826364675,3.0036400503438725,2.9980809120393452,1.5135218176561231,2.502183741525508,0.9947078511915202,1.9999735218647736,11.495299995505535,11.511592976326106,1,1
355,GP,F,17.012035151116773,U,GT3,T,2.002714585010922,3.0039037934070434,other,other,course,father,1.9780716673224648,1.491222045137891,-0.017576532653025483,no,no,no,yes,yes,yes,yes,yes,3.995469306218349,1.9970667311663237,1.497077441224025,1.0067993944026732,0.9917897096235067,3.503391312506598,1.9814490040017911,10.493593506760908,11.49644783440839,1,1
356,GP,F,16.495929851177088,R,GT3,T,4.020406848504107,4.0072750953430045,teacher,teacher,course,mother,0.9909636921864284,0.9844104213324465,-0.006411105640178347,no,no,no,yes,yes,yes,yes,no,4.492980279897557,3.9977314623254063,3.9971127752163573,1.0037293096304825,1.5038626424296668,5.010882477498658,1.9942593244311908,14.498666952780397,15.500949655425462,1,1
357,GP,F,18.009959157843753,U,GT3,T,3.9981300084091935,2.9987593652172904,other,other,course,mother,0.9998178313558841,3.0126837192487823,-0.013895076080045369,no,yes,no,yes,yes,yes,yes,yes,3.990966557364069,3.01221855780924,4.493452781392682,1.0062610939101138,1.5050950759676964,4.998737672033496,2.9983540352617326,13.501994548166524,15.245421765704393,1,1
358,GP,F,17.9834169204649,U,LE3,T,4.012875220058725,2.999553568968309,health,services,course,mother,1.9905652433195877,0.999404244916565,-0.0028578783503332957,no,yes,no,no,yes,yes,yes,no,3.004331104245388,2.00517414396423,4.501337895672119,0.9843642155754646,4.5073448394847055,1.006449304456525,7.989014393524981,11.49624216159339,11.519679369478034,1,1
359,GP,F,16.99418768427535,R,GT3,T,3.5065910281487405,4.0140331178394275,at_home,services,course,father,1.008751096624081,3.002478217908802,-0.00523325784509309,no,yes,no,yes,no,yes,yes,no,4.0026911380583785,3.0053795425721566,3.985032819173075,2.491786393194622,5.0064974878573185,4.996211009194154,3.006257680922254,14.996704452802856,14.49361595325286,1,1
360,GP,F,17.50232940471833,U,GT3,T,3.492890026615588,2.9933629167102946,at_home,other,course,father,0.9928689632060829,2.004517000335875,0.012950649809562564,no,yes,no,no,yes,yes,yes,no,4.747967394800919,0.9917863030639912,4.010618423241356,1.502137008624124,1.0001771771022425,3.502564637577299,8.001881636789792,10.490165738477192,11.490711232494135,1,1
361,GP,M,18.991428115577538,U,GT3,T,3.4980139836738227,1.990979231900806,health,other,course,mother,1.9938848999164347,2.25210570773422,0.014227874899248556,no,yes,no,yes,yes,yes,yes,yes,4.502215563170279,4.003970328001909,3.9988177211158007,0.9955995377810787,0.9955848705354655,1.0052337663207287,8.9988496482826,11.49624216159339,10.49015011695256,0,1
362,GP,F,17.99584606394417,U,GT3,T,3.992537442109091,4.000780634047219,teacher,other,course,mother,1.0092663256511967,1.5024979079698344,-0.002979360292456914,no,yes,no,no,yes,yes,yes,no,4.003719466261632,3.993472968949587,4.493452781392682,3.9920116044495346,3.5057150644587494,5.004418527995004,-0.0016252222007504611,11.5018826817178,10.5014018322508,1,1
363,GP,F,18.014420490246508,U,GT3,T,2.9959850638045955,4.000335061498599,other,other,course,mother,0.9870098033829797,0.9931902846138747,-0.017029457483923545,no,yes,no,yes,yes,yes,yes,yes,5.014769492441942,4.5003118345821775,4.0045583063957935,0.9852826482567894,1.4980809776470905,0.9844649915649893,3.997081957987513,10.494326231230628,11.50575339947224,1,1
364,GP,F,17.000960926224067,U,GT3,T,4.020406848504107,3.996286342649766,health,health,course,mother,0.9959448529303299,1.0018735090924464,0.008685585336350988,no,no,no,yes,yes,yes,yes,no,5.007253179904668,3.5007545132810094,3.9930384691154766,1.5046594488989848,2.484358099386329,5.015072947795115,2.0050644275818095,13.493158736524697,15.00261451455529,1,1
365,GP,F,16.50479587647049,U,GT3,A,3.99953329059596,3.502033847214971,services,services,course,mother,0.9956532860654518,1.5047575519360445,-0.017576532653025483,no,yes,no,no,yes,yes,yes,yes,5.005054552505092,1.9994897033904702,1.9951911811638734,1.5034785931745107,2.9933606792294007,5.003127680141498,13.995358222925098,14.99765872175896,13.49079433962331,1,1
366,GP,F,16.980461662695966,U,LE3,A,2.99815853051716,3.502483339323674,services,other,home,mother,1.0027589677717277,1.5070875404201978,0.0144460888182366,yes,yes,no,no,yes,yes,yes,no,5.011466133570977,3.001550855226405,3.007850978875557,1.5010032167155827,0.9978922280207916,5.016241307890219,-0.015615143374347544,11.50903402981189,12.00374951518932,1,1
367,GP,F,17.002091855643485,U,LE3,T,2.508622475983917,0.9988662823988701,other,other,home,father,1.0013159781557381,1.5016885407135292,0.00953997484065516,no,no,no,yes,yes,yes,yes,no,3.987655925091955,2.0009901278159496,2.9990633692212203,2.494470368299126,2.495817671580096,2.501210099887423,1.9974315130331715,10.506233864541688,11.502600365904934,1,1
368,GP,M,18.01173393323387,U,LE3,T,4.009802770857371,3.990683199701268,other,other,reputation,father,0.9967599949472299,1.5047575519360445,-0.006411105640178347,no,yes,no,no,yes,yes,yes,no,4.006483155728548,1.9973541832407293,4.505894196383565,2.483819198002429,3.5097611332406053,5.006312605981568,1.9999735218647736,7.9980063695690475,8.994226955654362,0,0
369,GP,F,18.74817991012958,U,GT3,T,1.5072727399184624,1.4983763203410634,other,other,course,other,3.0086221672047557,2.4979224345327546,0.016692789359696203,no,no,no,yes,yes,no,no,yes,0.9892198659196731,5.0112075731344845,5.004742204056808,4.507970168597906,3.4954513619906966,5.000586726279867,12.011585595475374,9.500385218935612,10.004193852894883,0,0
370,GP,F,18.991428115577538,U,LE3,A,1.0072105687991673,0.9913107588403938,other,other,course,other,3.0108600688324048,1.996586591468804,2.4931958336402356,no,yes,no,no,no,yes,yes,yes,5.014769492441942,3.0070013731376974,3.9955895402364034,1.0056106192670753,1.498519265125939,4.0027431640266515,2.0050644275818095,8.00378491701327,8.001026533865293,0,0
371,GP,F,18.0048428460808,U,GT3,T,1.9885512573686515,2.013388481252483,other,other,course,mother,1.0145203932742248,1.0046836411430904,-0.008741672783727832,no,yes,no,yes,yes,yes,yes,yes,3.981604784768188,3.5015113221454817,4.994389926846013,3.0041865866479034,4.490792437630345,4.995480219858267,1.983147007508976,9.510633986424265,9.994125061227411,0,0
372,GP,F,16.49849330295744,U,GT3,T,2.499894090320811,2.4956179933629588,other,other,course,mother,1.0035395222699268,1.996151480284133,-0.00039732716044896363,no,yes,no,no,yes,yes,no,yes,4.49550580428971,1.9970667311663237,1.992393821407679,1.0031643703405673,0.9961643594693064,3.4938762002042374,3.7451225474255763,13.502298752131736,12.493820542861833,1,1
373,GP,F,16.49334881889129,R,LE3,T,2.4867752616201346,2.0022268111792796,services,services,course,mother,0.9888210260049922,3.0047677518728015,-0.013895076080045369,no,yes,no,yes,yes,yes,yes,no,3.0073960776669058,3.497663258554152,1.9996998717130827,2.4909968945009964,2.486059895453095,3.4955152351360907,0.01975688135878563,10.519291315524399,11.00056107581529,0,1
374,GP,F,17.00193783288041,U,GT3,T,2.9959019278701735,1.0064890608701673,services,services,course,father,0.987609540062562,2.5068439983114574,-0.0047569279021527945,no,yes,no,no,no,yes,yes,no,3.0003772735452126,4.496290352937667,2.9941016578997335,2.5081060128891366,3.4951780353303628,5.026408564435702,-0.011141358621107458,16.496169028599613,17.498505285844672,1,1
375,GP,F,17.002917846434016,U,LE3,T,-0.004424268743000824,2.0124364107541926,at_home,at_home,home,father,2.006772041396126,2.5001210518313837,-0.011071915858006046,no,no,no,no,yes,yes,yes,no,2.991664383904462,3.5045393678424963,3.0122588305142193,3.0066703552127514,3.5044266629089744,2.494982800462667,0.004149228193725082,14.010031939973835,13.48527327166258,1,1
376,GP,F,17.999462100255332,U,GT3,T,1.0100908223127063,1.0111140098088451,other,other,home,mother,1.9956453944120272,2.5036035501091387,-0.00733510020332845,no,no,no,yes,yes,yes,yes,no,4.014119253462958,5.0071368113154175,5.0065334352927575,0.9973556167292277,3.0118151240763336,2.5171356051599982,-0.0075435209601800255,13.501439180271383,13.48727347306573,1,1
377,GP,M,18.006871504338637,U,GT3,T,3.986549611405271,4.009322754884758,other,other,course,mother,1.0007789203130772,3.0106302415577466,-0.00523325784509309,no,no,no,yes,yes,yes,yes,no,3.497717108841829,2.497651560667194,3.0051164701442348,1.5003054840937562,1.5061822712221047,2.502782954932823,-0.0005676081825286555,13.491201805426204,14.51456504083733,1,1
378,GP,M,16.99623434563287,U,GT3,T,2.9986648321364777,3.0094035369339664,other,services,reputation,mother,1.0010892676559453,1.5028232488612914,-0.002363347130858218,no,no,no,yes,no,yes,yes,no,4.012496031548311,2.997166542590678,5.002642734344461,2.5132942104970337,4.4935996612991245,4.4993151832455744,-0.007748726179561395,16.995915983398476,17.998314017257115,1,1
379,GP,M,17.019892785926448,R,GT3,T,1.9954931819269959,2.0045920739464167,services,other,course,mother,4.00166824173384,1.5032640544740903,0.018897049530471065,no,yes,no,no,yes,yes,yes,no,3.9935021167719684,3.5057506198753696,4.985586141163585,4.4981488960857305,3.989251321497185,3.501628758905634,2.0040997089936194,11.494712740434547,10.489181186348993,0,0
