trial__id,race,struck_state,defendant_race,same_race,struck_by
73,White,Not struck by State,Black,different race,Juror chosen to serve on jury
73,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
73,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
73,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
73,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
73,Black,Struck by State,Black,same race,Struck by the state
73,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
73,Black,Struck by State,Black,same race,Struck by the state
73,White,Not struck by State,Black,different race,Struck by the defense
73,White,Not struck by State,Black,different race,Juror chosen to serve on jury
73,White,Not struck by State,Black,different race,Juror chosen to serve on jury
73,Black,Struck by State,Black,same race,Struck by the state
73,White,Struck by State,Black,different race,Struck by the state
73,White,Not struck by State,Black,different race,Juror chosen to serve on jury
73,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
73,White,Not struck by State,Black,different race,Struck by the defense
73,White,Not struck by State,Black,different race,Struck by the defense
73,White,Not struck by State,Black,different race,Juror chosen to serve on jury
73,Black,Struck by State,Black,same race,Struck by the state
195,White,Struck by State,Black,different race,Struck by the state
77,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
77,Black,Struck by State,Black,same race,Struck by the state
77,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
77,Black,Struck by State,Black,same race,Struck by the state
77,White,Struck by State,Black,different race,Struck by the state
77,White,Struck by State,Black,different race,Struck by the state
77,White,Not struck by State,Black,different race,Struck by the defense
77,Black,Struck by State,Black,same race,Struck by the state
77,White,Not struck by State,Black,different race,Struck by the defense
77,White,Not struck by State,Black,different race,Struck by the defense
77,White,Not struck by State,Black,different race,Juror chosen to serve on jury
77,White,Not struck by State,Black,different race,Juror chosen to serve on jury
77,Black,Struck by State,Black,same race,Struck by the state
77,White,Not struck by State,Black,different race,Struck by the defense
77,White,Not struck by State,Black,different race,Struck by the defense
77,White,Not struck by State,Black,different race,Struck by the defense
77,White,Not struck by State,Black,different race,Juror chosen to serve on jury
77,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
77,White,Not struck by State,Black,different race,Struck by the defense
77,White,Not struck by State,Black,different race,Struck by the defense
77,Black,Struck by State,Black,same race,Struck by the state
77,White,Not struck by State,Black,different race,Struck by the defense
77,Black,Struck by State,Black,same race,Struck by the state
77,Black,Struck by State,Black,same race,Struck by the state
77,White,Not struck by State,Black,different race,Struck by the defense
77,White,Not struck by State,Black,different race,Juror chosen to serve on jury
77,White,Not struck by State,Black,different race,Juror chosen to serve on jury
77,White,Not struck by State,Black,different race,Struck by the defense
77,White,Not struck by State,Black,different race,Struck by the defense
77,White,Struck by State,Black,different race,Struck by the state
77,White,Not struck by State,Black,different race,Juror chosen to serve on jury
77,White,Not struck by State,Black,different race,Juror chosen to serve on jury
77,White,Not struck by State,Black,different race,Juror chosen to serve on jury
77,White,Not struck by State,Black,different race,Juror chosen to serve on jury
77,Black,Struck by State,Black,same race,Struck by the state
77,Black,Not struck by State,Black,same race,Juror chosen as alternate
77,White,Not struck by State,Black,different race,Struck by the defense
77,Black,Not struck by State,Black,same race,Juror chosen as alternate
68,Black,Not struck by State,White,different race,Juror chosen to serve on jury
68,Black,Not struck by State,White,different race,Juror chosen to serve on jury
68,Black,Not struck by State,White,different race,Juror chosen to serve on jury
68,Black,Not struck by State,White,different race,Juror chosen to serve on jury
68,White,Not struck by State,White,same race,Juror chosen to serve on jury
68,White,Not struck by State,White,same race,Juror chosen to serve on jury
68,Black,Not struck by State,White,different race,Juror chosen to serve on jury
68,White,Not struck by State,White,same race,Struck by the defense
68,White,Not struck by State,White,same race,Juror chosen to serve on jury
68,White,Not struck by State,White,same race,Juror chosen to serve on jury
68,White,Not struck by State,White,same race,Juror chosen to serve on jury
68,White,Not struck by State,White,same race,Juror chosen to serve on jury
68,White,Not struck by State,White,same race,Struck by the defense
68,White,Not struck by State,White,same race,Struck by the defense
68,White,Struck by State,White,same race,Struck by the state
68,White,Not struck by State,White,same race,Juror chosen to serve on jury
68,White,Not struck by State,White,same race,Struck by the defense
68,Black,Struck by State,White,different race,Struck by the state
68,Black,Struck by State,White,different race,Struck by the state
268,White,Not struck by State,Black,different race,Juror chosen to serve on jury
268,White,Not struck by State,Black,different race,Juror chosen to serve on jury
268,White,Not struck by State,Black,different race,Juror chosen to serve on jury
268,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
268,White,Not struck by State,Black,different race,Juror chosen to serve on jury
268,White,Not struck by State,Black,different race,Juror chosen to serve on jury
268,White,Not struck by State,Black,different race,Juror chosen to serve on jury
268,White,Not struck by State,Black,different race,Juror chosen to serve on jury
268,White,Not struck by State,Black,different race,Juror chosen to serve on jury
268,White,Not struck by State,Black,different race,Juror chosen to serve on jury
268,White,Not struck by State,Black,different race,Juror chosen as alternate
268,White,Not struck by State,Black,different race,Juror chosen as alternate
268,White,Not struck by State,Black,different race,Struck by the defense
268,White,Not struck by State,Black,different race,Struck by the defense
268,White,Not struck by State,Black,different race,Struck by the defense
268,Black,Struck by State,Black,same race,Struck by the state
268,White,Not struck by State,Black,different race,Struck by the defense
268,White,Not struck by State,Black,different race,Struck by the defense
85,White,Not struck by State,Black,different race,Struck by the defense
85,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
85,White,Not struck by State,Black,different race,Struck by the defense
85,White,Not struck by State,Black,different race,Struck by the defense
85,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
85,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
85,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
268,White,Not struck by State,Black,different race,Struck by the defense
85,Black,Struck by State,Black,same race,Struck by the state
88,Black,Struck by State,Black,same race,Struck by the state
88,White,Struck by State,Black,different race,Struck by the state
85,Black,Struck by State,Black,same race,Struck by the state
88,Black,Struck by State,Black,same race,Struck by the state
85,Black,Struck by State,Black,same race,Struck by the state
85,White,Not struck by State,Black,different race,Struck by the defense
85,White,Not struck by State,Black,different race,Struck by the defense
85,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
85,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
85,White,Not struck by State,Black,different race,Struck by the defense
85,White,Not struck by State,Black,different race,Juror chosen to serve on jury
85,Black,Struck by State,Black,same race,Struck by the state
85,White,Not struck by State,Black,different race,Struck by the defense
85,Black,Struck by State,Black,same race,Struck by the state
88,White,Not struck by State,Black,different race,Struck by the defense
88,White,Not struck by State,Black,different race,Juror chosen to serve on jury
88,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
88,White,Not struck by State,Black,different race,Juror chosen to serve on jury
88,Black,Struck by State,Black,same race,Struck by the state
88,White,Not struck by State,Black,different race,Struck by the defense
88,White,Not struck by State,Black,different race,Struck by the defense
88,White,Not struck by State,Black,different race,Struck by the defense
88,Black,Struck by State,Black,same race,Struck by the state
88,Black,Struck by State,Black,same race,Struck by the state
88,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
88,Black,Struck by State,Black,same race,Struck by the state
88,White,Not struck by State,Black,different race,Struck by the defense
88,White,Not struck by State,Black,different race,Juror chosen to serve on jury
88,White,Not struck by State,Black,different race,Struck by the defense
88,White,Struck by State,Black,different race,Struck by the state
88,Black,Struck by State,Black,same race,Struck by the state
88,Black,Struck by State,Black,same race,Struck by the state
88,Black,Struck by State,Black,same race,Struck by the state
88,White,Not struck by State,Black,different race,Struck by the defense
88,White,Struck by State,Black,different race,Struck by the state
88,White,Not struck by State,Black,different race,Juror chosen to serve on jury
88,White,Not struck by State,Black,different race,Struck by the defense
88,Black,Struck by State,Black,same race,Struck by the state
88,White,Not struck by State,Black,different race,Struck by the defense
88,White,Not struck by State,Black,different race,Juror chosen to serve on jury
88,White,Not struck by State,Black,different race,Juror chosen to serve on jury
88,White,Not struck by State,Black,different race,Juror chosen to serve on jury
88,Black,Struck by State,Black,same race,Struck by the state
88,White,Not struck by State,Black,different race,Struck by the defense
88,White,Not struck by State,Black,different race,Struck by the defense
88,White,Not struck by State,Black,different race,Struck by the defense
88,White,Not struck by State,Black,different race,Struck by the defense
88,Black,Struck by State,Black,same race,Struck by the state
88,Black,Not struck by State,Black,same race,Struck by the defense
88,White,Not struck by State,Black,different race,Struck by the defense
88,White,Not struck by State,Black,different race,Struck by the defense
88,White,Not struck by State,Black,different race,Struck by the defense
88,Black,Struck by State,Black,same race,Struck by the state
88,White,Not struck by State,Black,different race,Juror chosen as alternate
88,White,Not struck by State,Black,different race,Juror chosen as alternate
268,White,Not struck by State,Black,different race,Struck by the defense
92,Black,Not struck by State,Black,same race,Juror chosen as alternate
92,White,Struck by State,Black,different race,Struck by the state
95,White,Not struck by State,Black,different race,Juror chosen to serve on jury
196,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
95,Black,Struck by State,Black,same race,Struck by the state
95,White,Struck by State,Black,different race,Struck by the state
95,White,Not struck by State,Black,different race,Juror chosen to serve on jury
95,White,Not struck by State,Black,different race,Struck by the defense
95,White,Not struck by State,Black,different race,Struck by the defense
95,White,Not struck by State,Black,different race,Juror chosen to serve on jury
95,White,Not struck by State,Black,different race,Juror chosen to serve on jury
95,White,Struck by State,Black,different race,Struck by the state
95,White,Not struck by State,Black,different race,Juror chosen to serve on jury
95,White,Struck by State,Black,different race,Struck by the state
95,White,Not struck by State,Black,different race,Struck by the defense
95,White,Not struck by State,Black,different race,Struck by the defense
95,White,Not struck by State,Black,different race,Juror chosen to serve on jury
95,Black,Struck by State,Black,same race,Struck by the state
95,White,Not struck by State,Black,different race,Struck by the defense
95,White,Struck by State,Black,different race,Struck by the state
95,White,Not struck by State,Black,different race,Struck by the defense
95,White,Not struck by State,Black,different race,Juror chosen to serve on jury
95,White,Not struck by State,Black,different race,Struck by the defense
95,Black,Struck by State,Black,same race,Struck by the state
95,White,Struck by State,Black,different race,Struck by the state
95,White,Not struck by State,Black,different race,Juror chosen to serve on jury
95,White,Not struck by State,Black,different race,Struck by the defense
95,Black,Struck by State,Black,same race,Struck by the state
95,Black,Struck by State,Black,same race,Struck by the state
95,White,Not struck by State,Black,different race,Struck by the defense
95,White,Not struck by State,Black,different race,Juror chosen to serve on jury
95,White,Not struck by State,Black,different race,Juror chosen to serve on jury
95,White,Not struck by State,Black,different race,Struck by the defense
95,White,Not struck by State,Black,different race,Juror chosen to serve on jury
95,White,Not struck by State,Black,different race,Struck by the defense
95,White,Not struck by State,Black,different race,Struck by the defense
268,Black,Struck by State,Black,same race,Struck by the state
95,White,Not struck by State,Black,different race,Struck by the defense
95,White,Not struck by State,Black,different race,Juror chosen as alternate
95,Black,Struck by State,Black,same race,Struck by the state
196,Black,Struck by State,Black,same race,Struck by the state
196,Black,Struck by State,Black,same race,Struck by the state
205,Black,Struck by State,Black,same race,Struck by the state
205,White,Struck by State,Black,different race,Struck by the state
205,White,Struck by State,Black,different race,Struck by the state
205,Black,Struck by State,Black,same race,Struck by the state
205,Black,Struck by State,Black,same race,Struck by the state
36,Black,Struck by State,White,different race,Struck by the state
36,Black,Not struck by State,White,different race,Juror chosen to serve on jury
36,Black,Not struck by State,White,different race,Struck by the defense
36,Black,Not struck by State,White,different race,Juror chosen to serve on jury
36,White,Struck by State,White,same race,Struck by the state
36,White,Not struck by State,White,same race,Struck by the defense
36,Black,Struck by State,White,different race,Struck by the state
36,White,Struck by State,White,same race,Struck by the state
36,White,Struck by State,White,same race,Struck by the state
36,Black,Struck by State,White,different race,Struck by the state
36,Black,Struck by State,White,different race,Struck by the state
36,Black,Not struck by State,White,different race,Struck by the defense
36,Black,Not struck by State,White,different race,Juror chosen to serve on jury
36,White,Not struck by State,White,same race,Struck by the defense
36,Black,Not struck by State,White,different race,Struck by the defense
36,White,Not struck by State,White,same race,Juror chosen to serve on jury
36,White,Not struck by State,White,same race,Struck by the defense
36,White,Not struck by State,White,same race,Juror chosen to serve on jury
36,Black,Struck by State,White,different race,Struck by the state
36,White,Not struck by State,White,same race,Struck by the defense
36,Black,Struck by State,White,different race,Struck by the state
36,White,Not struck by State,White,same race,Struck by the defense
36,White,Not struck by State,White,same race,Struck by the defense
36,White,Not struck by State,White,same race,Struck by the defense
36,White,Not struck by State,White,same race,Juror chosen to serve on jury
36,Black,Struck by State,White,different race,Struck by the state
36,Black,Not struck by State,White,different race,Juror chosen to serve on jury
36,White,Not struck by State,White,same race,Struck by the defense
36,White,Not struck by State,White,same race,Juror chosen to serve on jury
36,White,Not struck by State,White,same race,Struck by the defense
36,Black,Not struck by State,White,different race,Juror chosen to serve on jury
36,White,Struck by State,White,same race,Struck by the state
36,Black,Struck by State,White,different race,Struck by the state
36,Black,Struck by State,White,different race,Struck by the state
36,White,Not struck by State,White,same race,Juror chosen as alternate
36,Black,Struck by State,White,different race,Struck by the state
25,White,Not struck by State,Black,different race,Juror chosen to serve on jury
25,White,Not struck by State,Black,different race,Juror chosen to serve on jury
25,White,Not struck by State,Black,different race,Juror chosen to serve on jury
25,Black,Struck by State,Black,same race,Struck by the state
25,White,Not struck by State,Black,different race,Juror chosen to serve on jury
25,White,Not struck by State,Black,different race,Struck by the defense
25,White,Struck by State,Black,different race,Struck by the state
25,White,Struck by State,Black,different race,Struck by the state
25,Black,Not struck by State,Black,same race,Struck by the defense
25,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
25,White,Not struck by State,Black,different race,Juror chosen to serve on jury
25,White,Not struck by State,Black,different race,Juror chosen to serve on jury
25,White,Not struck by State,Black,different race,Juror chosen to serve on jury
25,White,Not struck by State,Black,different race,Struck by the defense
25,Black,Struck by State,Black,same race,Struck by the state
25,White,Not struck by State,Black,different race,Juror chosen to serve on jury
25,White,Not struck by State,Black,different race,Struck by the defense
25,White,Not struck by State,Black,different race,Struck by the defense
25,Black,Struck by State,Black,same race,Struck by the state
25,White,Not struck by State,Black,different race,Struck by the defense
25,White,Not struck by State,Black,different race,Struck by the defense
25,White,Not struck by State,Black,different race,Juror chosen to serve on jury
25,White,Not struck by State,Black,different race,Struck by the defense
25,White,Not struck by State,Black,different race,Struck by the defense
25,Black,Struck by State,Black,same race,Struck by the state
25,White,Not struck by State,Black,different race,Struck by the defense
25,White,Not struck by State,Black,different race,Struck by the defense
25,White,Not struck by State,Black,different race,Juror chosen to serve on jury
25,White,Not struck by State,Black,different race,Struck by the defense
25,White,Not struck by State,Black,different race,Juror chosen to serve on jury
25,White,Not struck by State,Black,different race,Juror chosen as alternate
25,White,Not struck by State,Black,different race,Juror chosen as alternate
38,White,Struck by State,Black,different race,Struck by the state
38,White,Not struck by State,Black,different race,Struck by the defense
38,White,Not struck by State,Black,different race,Juror chosen to serve on jury
38,White,Not struck by State,Black,different race,Struck by the defense
38,White,Not struck by State,Black,different race,Juror chosen to serve on jury
38,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
38,Black,Struck by State,Black,same race,Struck by the state
38,White,Not struck by State,Black,different race,Juror chosen to serve on jury
38,White,Not struck by State,Black,different race,Struck by the defense
38,White,Struck by State,Black,different race,Struck by the state
38,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
38,White,Not struck by State,Black,different race,Juror chosen to serve on jury
38,White,Not struck by State,Black,different race,Juror chosen as alternate
38,White,Not struck by State,Black,different race,Struck by the defense
38,White,Not struck by State,Black,different race,Juror chosen as alternate
268,White,Not struck by State,Black,different race,Struck by the defense
268,White,Struck by State,Black,different race,Struck by the state
107,White,Not struck by State,Black,different race,Struck by the defense
107,White,Not struck by State,Black,different race,Struck by the defense
107,White,Not struck by State,Black,different race,Struck by the defense
107,White,Not struck by State,Black,different race,Struck by the defense
107,White,Not struck by State,Black,different race,Struck by the defense
107,White,Not struck by State,Black,different race,Juror chosen to serve on jury
107,White,Not struck by State,Black,different race,Juror chosen to serve on jury
107,White,Struck by State,Black,different race,Struck by the state
107,White,Not struck by State,Black,different race,Juror chosen to serve on jury
107,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
107,White,Struck by State,Black,different race,Struck by the state
268,Black,Struck by State,Black,same race,Struck by the state
85,Black,Struck by State,Black,same race,Struck by the state
85,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
85,White,Not struck by State,Black,different race,Juror chosen to serve on jury
88,White,Not struck by State,Black,different race,Juror chosen to serve on jury
88,Black,Struck by State,Black,same race,Struck by the state
102,Black,Struck by State,Black,same race,Struck by the state
102,White,Struck by State,Black,different race,Struck by the state
102,White,Not struck by State,Black,different race,Juror chosen to serve on jury
102,White,Not struck by State,Black,different race,Struck by the defense
102,White,Not struck by State,Black,different race,Juror chosen to serve on jury
102,White,Not struck by State,Black,different race,Struck by the defense
102,White,Not struck by State,Black,different race,Struck by the defense
102,White,Not struck by State,Black,different race,Struck by the defense
102,White,Not struck by State,Black,different race,Struck by the defense
102,White,Not struck by State,Black,different race,Struck by the defense
102,White,Not struck by State,Black,different race,Juror chosen to serve on jury
102,White,Not struck by State,Black,different race,Juror chosen to serve on jury
102,White,Not struck by State,Black,different race,Struck by the defense
102,White,Not struck by State,Black,different race,Juror chosen to serve on jury
102,Black,Struck by State,Black,same race,Struck by the state
102,White,Not struck by State,Black,different race,Struck by the defense
102,Black,Struck by State,Black,same race,Struck by the state
102,White,Not struck by State,Black,different race,Struck by the defense
102,Black,Struck by State,Black,same race,Struck by the state
102,White,Not struck by State,Black,different race,Struck by the defense
102,White,Struck by State,Black,different race,Struck by the state
102,White,Not struck by State,Black,different race,Juror chosen to serve on jury
102,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
102,White,Not struck by State,Black,different race,Juror chosen to serve on jury
102,White,Not struck by State,Black,different race,Juror chosen to serve on jury
102,White,Not struck by State,Black,different race,Struck by the defense
102,White,Not struck by State,Black,different race,Struck by the defense
102,White,Struck by State,Black,different race,Struck by the state
102,White,Not struck by State,Black,different race,Juror chosen to serve on jury
102,White,Not struck by State,Black,different race,Juror chosen to serve on jury
45,White,Not struck by State,Black,different race,Juror chosen to serve on jury
45,White,Not struck by State,Black,different race,Struck by the defense
45,White,Not struck by State,Black,different race,Juror chosen to serve on jury
45,White,Not struck by State,Black,different race,Juror chosen to serve on jury
45,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
45,White,Not struck by State,Black,different race,Struck by the defense
45,White,Not struck by State,Black,different race,Struck by the defense
45,White,Not struck by State,Black,different race,Juror chosen to serve on jury
45,White,Not struck by State,Black,different race,Struck by the defense
45,Black,Struck by State,Black,same race,Struck by the state
45,Black,Struck by State,Black,same race,Struck by the state
47,White,Not struck by State,Black,different race,Juror chosen to serve on jury
47,White,Struck by State,Black,different race,Struck by the state
223,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
223,Black,Struck by State,Black,same race,Struck by the state
223,Black,Not struck by State,Black,same race,Struck by the defense
223,Black,Struck by State,Black,same race,Struck by the state
223,Black,Struck by State,Black,same race,Struck by the state
223,Black,Struck by State,Black,same race,Struck by the state
223,Black,Struck by State,Black,same race,Struck by the state
45,Black,Struck by State,Black,same race,Struck by the state
223,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
47,Black,Struck by State,Black,same race,Struck by the state
47,White,Not struck by State,Black,different race,Juror chosen to serve on jury
47,White,Not struck by State,Black,different race,Juror chosen to serve on jury
47,White,Not struck by State,Black,different race,Juror chosen to serve on jury
47,White,Not struck by State,Black,different race,Juror chosen to serve on jury
47,Black,Struck by State,Black,same race,Struck by the state
47,White,Not struck by State,Black,different race,Struck by the defense
47,White,Not struck by State,Black,different race,Juror chosen to serve on jury
47,White,Not struck by State,Black,different race,Struck by the defense
47,White,Not struck by State,Black,different race,Struck by the defense
47,White,Not struck by State,Black,different race,Juror chosen to serve on jury
47,White,Not struck by State,Black,different race,Juror chosen to serve on jury
47,White,Not struck by State,Black,different race,Juror chosen to serve on jury
47,White,Not struck by State,Black,different race,Juror chosen to serve on jury
47,White,Not struck by State,Black,different race,Juror chosen as alternate
47,White,Not struck by State,Black,different race,Juror chosen as alternate
268,White,Not struck by State,Black,different race,Struck by the defense
268,White,Not struck by State,Black,different race,Struck by the defense
135,Black,Struck by State,Black,same race,Struck by the state
135,White,Not struck by State,Black,different race,Juror chosen to serve on jury
135,Black,Struck by State,Black,same race,Struck by the state
135,White,Not struck by State,Black,different race,Struck by the defense
135,White,Not struck by State,Black,different race,Juror chosen to serve on jury
135,Black,Struck by State,Black,same race,Struck by the state
135,White,Not struck by State,Black,different race,Struck by the defense
135,White,Not struck by State,Black,different race,Struck by the defense
135,Black,Struck by State,Black,same race,Struck by the state
135,White,Not struck by State,Black,different race,Struck by the defense
135,White,Not struck by State,Black,different race,Juror chosen to serve on jury
135,Black,Struck by State,Black,same race,Struck by the state
135,Black,Struck by State,Black,same race,Struck by the state
301,White,Struck by State,Black,different race,Struck by the state
301,White,Not struck by State,Black,different race,Struck by the defense
301,Black,Struck by State,Black,same race,Struck by the state
301,White,Not struck by State,Black,different race,Struck by the defense
301,White,Not struck by State,Black,different race,Struck by the defense
10,White,Not struck by State,White,same race,Juror chosen to serve on jury
301,White,Not struck by State,Black,different race,Juror chosen to serve on jury
301,White,Not struck by State,Black,different race,Juror chosen to serve on jury
301,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
301,White,Not struck by State,Black,different race,Juror chosen to serve on jury
301,White,Not struck by State,Black,different race,Juror chosen to serve on jury
10,Black,Struck by State,White,different race,Struck by the state
10,White,Not struck by State,White,same race,Struck by the defense
10,Black,Not struck by State,White,different race,Juror chosen to serve on jury
10,White,Struck by State,White,same race,Struck by the state
10,White,Struck by State,White,same race,Struck by the state
10,White,Not struck by State,White,same race,Juror chosen to serve on jury
10,White,Struck by State,White,same race,Struck by the state
10,White,Not struck by State,White,same race,Juror chosen to serve on jury
10,White,Struck by State,White,same race,Struck by the state
10,Black,Struck by State,White,different race,Struck by the state
10,White,Not struck by State,White,same race,Struck by the defense
10,White,Not struck by State,White,same race,Juror chosen to serve on jury
10,Black,Struck by State,White,different race,Struck by the state
301,White,Not struck by State,Black,different race,Juror chosen to serve on jury
301,White,Not struck by State,Black,different race,Struck by the defense
301,White,Not struck by State,Black,different race,Struck by the defense
301,Black,Struck by State,Black,same race,Struck by the state
301,White,Not struck by State,Black,different race,Struck by the defense
301,White,Struck by State,Black,different race,Struck by the state
10,White,Not struck by State,White,same race,Juror chosen to serve on jury
10,White,Not struck by State,White,same race,Struck by the defense
10,Black,Not struck by State,White,different race,Juror chosen to serve on jury
10,White,Not struck by State,White,same race,Struck by the defense
301,Black,Struck by State,Black,same race,Struck by the state
301,White,Not struck by State,Black,different race,Struck by the defense
301,White,Not struck by State,Black,different race,Struck by the defense
301,White,Not struck by State,Black,different race,Struck by the defense
301,White,Not struck by State,Black,different race,Struck by the defense
301,Black,Struck by State,Black,same race,Struck by the state
301,White,Not struck by State,Black,different race,Struck by the defense
301,White,Not struck by State,Black,different race,Juror chosen to serve on jury
301,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
301,White,Not struck by State,Black,different race,Juror chosen to serve on jury
301,Black,Struck by State,Black,same race,Struck by the state
277,Black,Not struck by State,Unknown,different race,Struck by the defense
277,Black,Not struck by State,Unknown,different race,Struck by the defense
277,Black,Not struck by State,Unknown,different race,Struck by the defense
253,White,Not struck by State,Black,different race,Juror chosen to serve on jury
253,Black,Not struck by State,Black,same race,Juror chosen to serve on jury
253,Black,Struck by State,Black,same race,Struck by the state
253,White,Struck by State,Black,different race,Struck by the state
253,Black,Struck by State,Black,same race,Struck by the state
253,Black,Struck by State,Black,same race,Struck by the state
253,Black,Struck by State,Black,same race,Struck by the state
253,White,Struck by State,Black,different race,Struck by the state
251,White,Struck by State,Black,different race,Struck by the state
10,Black,Not struck by State,White,different race,Juror chosen to serve on jury
10,Black,Struck by State,White,different race,Struck by the state
10,White,Struck by State,White,same race,Struck by the state
10,Black,Not struck by State,White,different race,Juror chosen to serve on jury
10,White,Not struck by State,White,same race,Juror chosen to serve on jury
10,Black,Not struck by State,White,different race,Struck by the defense
10,White,Not struck by State,White,same race,Struck by the defense
246,White,Not struck by State,Black,different race,Struck by the defense
246,Black,Struck by State,Black,same race,Struck by the state
246,White,Not struck by State,Black,different race,Struck by the defense
246,Black,Struck by State,Black,same race,Struck by the state
246,White,Not struck by State,Black,different race,Struck by the defense
10,White,Struck by State,White,same race,Struck by the state
10,White,Not struck by State,White,same race,Struck by the defense
10,White,Not struck by State,White,same race,Struck by the defense
10,Black,Not struck by State,White,different race,Juror chosen to serve on jury
10,White,Not struck by State,White,same race,Struck by the defense
10,Black,Struck by State,White,different race,Struck by the state
10,White,Not struck by State,White,same race,Juror chosen as alternate
10,White,Not struck by State,White,same race,Juror chosen as alternate
196,Black,Struck by State,Black,same race,Struck by the state
6,White,Struck by State,White,same race,Struck by the state
22,White,Struck by State,Black,different race,Struck by the state
74,White,Not struck by State,White,same race,Juror chosen to serve on jury
74,Black,Not struck by State,White,different race,Juror chosen as alternate
74,Black,Not struck by State,White,different race,Juror chosen as alternate
47,White,Not struck by State,Black,different race,Struck by the defense
